y u v w 
0.0 25.239734587 -0.00218732262398 0.000453653954524
0.00200133422282 25.2393881381 -0.00315499187812 0.000341164606373
0.00400266844563 25.2390416892 -0.00412266113225 0.000228675258218
0.00600400266845 25.2386952403 -0.00509033038639 0.000116185910066
0.00800533689126 25.2383487914 -0.00605799964052 3.69656191183e-06
0.0100066711141 25.2380023426 -0.00702566889465 -0.000108792786243
0.0120080053369 25.2376558937 -0.00799333814878 -0.000221282134395
0.0140093395597 25.2373094448 -0.00896100740292 -0.000333771482549
0.0160106737825 25.2369629959 -0.00992867665707 -0.000446260830701
0.0180120080053 25.236616547 -0.0108963459112 -0.000558750178862
0.0200133422282 25.2361283683 -0.0121257995066 -0.000675302297641
0.022014676451 25.235557397 -0.0135081766279 -0.000794227718066
0.0240160106738 25.2349864257 -0.0148905537493 -0.000913153138507
0.0260173448966 25.2344154544 -0.0162729308707 -0.00103207855893
0.0280186791194 25.2338444831 -0.0176553079922 -0.00115100397937
0.0300200133422 25.2332735118 -0.0190376851136 -0.0012699293998
0.032021347565 25.2327025405 -0.020420062235 -0.00138885482024
0.0340226817879 25.2321315692 -0.0218024393564 -0.00150778024066
0.0360240160107 25.2315845003 -0.0230180752715 -0.00152723240052
0.0380253502335 25.2310686553 -0.0240158960975 -0.00141674201274
0.0400266844563 25.2305528104 -0.0250137169235 -0.00130625162499
0.0420280186791 25.2300369654 -0.0260115377494 -0.00119576123721
0.0440293529019 25.2295211204 -0.0270093585754 -0.00108527084944
0.0460306871247 25.2290052755 -0.0280071794014 -0.000974780461669
0.0480320213476 25.2284894305 -0.0290050002274 -0.000864290073899
0.0500333555704 25.2279735856 -0.0300028210534 -0.000753799686142
0.0520346897932 25.227389485 -0.0309963137348 -0.000608087896877
0.054036024016 25.226584345 -0.0319757901073 -0.000348314747781
0.0560373582388 25.2257792051 -0.0329552664798 -8.85415986927e-05
0.0580386924616 25.2249740651 -0.0339347428523 0.00017123155037
0.0600400266845 25.2241689251 -0.0349142192248 0.000431004699468
0.0620413609073 25.2233637851 -0.0358936955973 0.000690777848539
0.0640426951301 25.2225586451 -0.0368731719697 0.000950550997646
0.0660440293529 25.2217535051 -0.0378526483422 0.00121032414672
0.0680453635757 25.2209483652 -0.0388321247148 0.00147009729578
0.0700466977985 25.2201432252 -0.0398116010872 0.00172987044488
0.0720480320213 25.2203455459 -0.0406550093596 0.00224479622699
0.0740493662442 25.2207021624 -0.0414775783734 0.00279879943939
0.076050700467 25.2210587789 -0.0423001473872 0.0033528026518
0.0780520346898 25.2214153954 -0.043122716401 0.00390680586411
0.0800533689126 25.2217720119 -0.043945285415 0.00446080907654
0.0820547031354 25.2221286284 -0.0447678544289 0.00501481228898
0.0840560373582 25.2224852448 -0.0455904234425 0.00556881550142
0.0860573715811 25.2228418614 -0.0464129924564 0.00612281871385
0.0880587058039 25.2231984779 -0.0472355614702 0.0066768219261
0.0900600400267 25.2236985721 -0.0480859731661 0.0072517791268
0.0920613742495 25.2243430438 -0.048964402106 0.00784782168853
0.0940627084723 25.2249875154 -0.0498428310461 0.00844386425039
0.0960640426951 25.225631987 -0.0507212599859 0.00903990681222
0.0980653769179 25.2262764587 -0.051599688926 0.00963594937407
0.100066711141 25.2269209303 -0.0524781178661 0.0102319919357
0.102068045364 25.2275654019 -0.0533565468061 0.0108280344977
0.104069379586 25.2282098736 -0.0542349757462 0.0114240770594
0.106070713809 25.2287527588 -0.0549742091397 0.0122063203633
0.108072048032 25.2290594888 -0.0553898580809 0.0134214199375
0.110073382255 25.2293662187 -0.0558055070223 0.0146365195118
0.112074716478 25.2296729486 -0.0562211559634 0.0158516190863
0.1140760507 25.2299796786 -0.0566368049045 0.0170667186604
0.116077384923 25.2302864085 -0.0570524538457 0.0182818182347
0.118078719146 25.2305931384 -0.0574681027869 0.019496917809
0.120080053369 25.2308998683 -0.0578837517281 0.0207120173833
0.122081387592 25.2311722831 -0.0582915247366 0.0218758510322
0.124082721815 25.2311462598 -0.0586308009959 0.022593826482
0.126084056037 25.2311202365 -0.0589700772554 0.0233118019319
0.12808539026 25.2310942131 -0.0593093535146 0.0240297773817
0.130086724483 25.2310681898 -0.0596486297739 0.0247477528316
0.132088058706 25.2310421665 -0.0599879060334 0.0254657282814
0.134089392929 25.2310161432 -0.0603271822925 0.0261837037313
0.136090727151 25.2309901199 -0.0606664585518 0.0269016791811
0.138092061374 25.2309640965 -0.0610057348113 0.0276196546309
0.140093395597 25.2309380732 -0.0613450110704 0.0283376300807
0.14209472982 25.2290547915 -0.0617701177008 0.0293505151559
0.144096064043 25.2264997355 -0.062226269359 0.0304700696704
0.146097398266 25.2239446794 -0.0626824210173 0.0315896241844
0.148098732488 25.2213896234 -0.0631385726755 0.032709178699
0.150100066711 25.2188345674 -0.0635947243336 0.0338287332133
0.152101400934 25.2162795114 -0.0640508759918 0.0349482877274
0.154102735157 25.2137244554 -0.06450702765 0.0360678422415
0.15610406938 25.2111693994 -0.0649631793082 0.0371873967559
0.158105403602 25.2086143433 -0.0654193309664 0.0383069512702
0.160106737825 25.2061990216 -0.0658888682795 0.0395901956356
0.162108072048 25.2040261448 -0.0663816302761 0.0411574488883
0.164109406271 25.2018532681 -0.0668743922729 0.042724702141
0.166110740494 25.1996803913 -0.0673671542694 0.0442919553934
0.168112074716 25.1975075146 -0.0678599162662 0.0458592086462
0.170113408939 25.1953346379 -0.0683526782626 0.0474264618987
0.172114743162 25.1931617611 -0.0688454402594 0.0489937151511
0.174116077385 25.1909888844 -0.0693382022559 0.0505609684038
0.176117411608 25.1884504561 -0.0698574283058 0.052184673617
0.178118745831 25.1841012723 -0.0705077437347 0.0540880129608
0.180120080053 25.1797520884 -0.0711580591639 0.0559913523043
0.182121414276 25.1754029046 -0.0718083745929 0.0578946916481
0.184122748499 25.1710537208 -0.072458690022 0.0597980309919
0.186124082722 25.166704537 -0.0731090054512 0.0617013703359
0.188125416945 25.1623553532 -0.0737593208801 0.0636047096794
0.190126751167 25.1580061694 -0.0744096363091 0.0655080490232
0.19212808539 25.1536569856 -0.0750599517383 0.0674113883668
0.194129419613 25.148998551 -0.0758350946629 0.0691704904742
0.196130753836 25.1443306547 -0.0766140567866 0.0709251795257
0.198132088059 25.1396627583 -0.0773930189102 0.0726798685776
0.200133422282 25.134994862 -0.0781719810336 0.0744345576292
0.202134756504 25.1303269656 -0.078950943157 0.0761892466813
0.204136090727 25.1256590693 -0.0797299052807 0.0779439357329
0.20613742495 25.1209911729 -0.0805088674041 0.0796986247856
0.208138759173 25.1163232765 -0.0812878295275 0.081453313836
0.210140093396 25.1116553802 -0.0820667916511 0.0832080028879
0.212141427618 25.1053949578 -0.0827944757584 0.0851268863062
0.214142761841 25.0980797455 -0.0834881965044 0.0871545218351
0.216144096064 25.0907645332 -0.0841819172505 0.0891821573654
0.218145430287 25.083449321 -0.0848756379966 0.0912097928956
0.22014676451 25.0761341086 -0.0855693587424 0.0932374284262
0.222148098732 25.0688188964 -0.0862630794886 0.0952650639548
0.224149432955 25.061503684 -0.0869568002344 0.0972926994853
0.226150767178 25.0541884717 -0.0876505209806 0.0993203350157
0.228152101401 25.0468732594 -0.0883442417264 0.101347970544
0.230153435624 25.0396267109 -0.0889970136912 0.10333178158
0.232154769847 25.0326064304 -0.0895148470541 0.10517117767
0.234156104069 25.0255861498 -0.090032680417 0.107010573759
0.236157438292 25.0185658693 -0.0905505137796 0.108849969849
0.238158772515 25.0115455887 -0.0910683471425 0.110689365939
0.240160106738 25.0045253082 -0.0915861805059 0.112528762028
0.242161440961 24.9975050276 -0.0921040138682 0.114368158118
0.244162775183 24.9904847471 -0.0926218472306 0.116207554208
0.246164109406 24.9833343349 -0.0931558202581 0.117995422406
0.248165443629 24.9726125331 -0.0941327373773 0.118369136287
0.250166777852 24.9618907313 -0.0951096544973 0.118742850166
0.252168112075 24.9511689295 -0.0960865716183 0.119116564045
0.254169446298 24.9404471277 -0.0970634887378 0.119490277926
0.25617078052 24.9297253259 -0.0980404058587 0.119863991805
0.258172114743 24.9190035241 -0.0990173229782 0.120237705684
0.260173448966 24.9082817223 -0.0999942400988 0.120611419563
0.262174783189 24.8975599205 -0.100971157219 0.120985133443
0.264176117412 24.8863765279 -0.10210195285 0.121631886993
0.266177451634 24.875103573 -0.103262605504 0.122331618388
0.268178785857 24.863830618 -0.10442325816 0.123031349785
0.27018012008 24.852557663 -0.105583910813 0.123731081182
0.272181454303 24.841284708 -0.106744563469 0.124430812578
0.274182788526 24.830011753 -0.107905216122 0.125130543973
0.276184122748 24.8187387981 -0.109065868777 0.125830275371
0.278185456971 24.8074658431 -0.110226521432 0.126530006766
0.280186791194 24.7961928881 -0.111387174086 0.127229738164
0.282188125417 24.781780827 -0.112811864454 0.127012017582
0.28418945964 24.7638111122 -0.114535797559 0.125754518096
0.286190793863 24.7458413974 -0.116259730664 0.124497018609
0.288192128085 24.7278716825 -0.117983663771 0.123239519123
0.290193462308 24.7099019677 -0.119707596877 0.121982019636
0.292194796531 24.6919322529 -0.121431529981 0.12072452015
0.294196130754 24.6739625381 -0.123155463088 0.119467020663
0.296197464977 24.6559928233 -0.124879396193 0.118209521177
0.298198799199 24.6380231085 -0.1266033293 0.116952021691
0.300200133422 24.6201662197 -0.128306049271 0.115621168226
0.302201467645 24.6033247654 -0.129817851031 0.113630128957
0.304202801868 24.586483311 -0.131329652794 0.111639089691
0.306204136091 24.5696418567 -0.132841454554 0.109648050422
0.308205470314 24.5528004024 -0.134353256314 0.107657011154
0.310206804536 24.5359589481 -0.135865058075 0.105665971886
0.312208138759 24.5191174938 -0.137376859834 0.103674932617
0.314209472982 24.5022760395 -0.138888661597 0.10168389335
0.316210807205 24.4854345851 -0.140400463358 0.0996928540835
0.318212141428 24.4603187006 -0.141809052232 0.0960835238593
0.32021347565 24.434307315 -0.143206470883 0.092299053923
0.322214809873 24.4082959293 -0.144603889532 0.0885145839885
0.324216144096 24.3822845437 -0.146001308183 0.0847301140509
0.326217478319 24.3562731581 -0.147398726832 0.0809456441147
0.328218812542 24.3302617724 -0.148796145481 0.0771611741776
0.330220146765 24.3042503868 -0.150193564131 0.0733767042428
