y u v w 
0.0 23.2186195996 -0.00386230048852 0.00012370502854
0.00200133422282 23.2184156361 -0.00566606285161 7.7958690378e-06
0.00400266844563 23.2182116726 -0.00746982521472 -0.000108113290468
0.00600400266845 23.218007709 -0.00927358757784 -0.000224022449967
0.00800533689126 23.2178037456 -0.0110773499409 -0.000339931609472
0.0100066711141 23.217599782 -0.012881112304 -0.000455840768976
0.0120080053369 23.2173958185 -0.0146848746672 -0.000571749928478
0.0140093395597 23.217191855 -0.0164886370302 -0.000687659087981
0.0160106737825 23.2169878915 -0.0182923993934 -0.000803568247486
0.0180120080053 23.216783928 -0.0200961617565 -0.000919477406986
0.0200133422282 23.2161608342 -0.0222111926698 -0.000911842092095
0.022014676451 23.2152929019 -0.0245080537263 -0.000832037232753
0.0240160106738 23.2144249696 -0.0268049147828 -0.000752232373411
0.0260173448966 23.2135570373 -0.0291017758393 -0.000672427514069
0.0280186791194 23.2126891051 -0.0313986368958 -0.000592622654728
0.0300200133422 23.2118211728 -0.0336954979523 -0.000512817795386
0.032021347565 23.2109532405 -0.0359923590088 -0.000433012936044
0.0340226817879 23.2100853083 -0.0382892200652 -0.000353208076701
0.0360240160107 23.20904435 -0.0405544614466 -0.000227400777095
0.0380253502335 23.2077773668 -0.0427783978469 -4.15001996702e-05
0.0400266844563 23.2065103836 -0.0450023342472 0.000144400377761
0.0420280186791 23.2052434003 -0.0472262706475 0.00033030095518
0.0440293529019 23.2039764171 -0.0494502070478 0.000516201532611
0.0460306871247 23.2027094339 -0.0516741434481 0.000702102110034
0.0480320213476 23.2014424506 -0.0538980798484 0.000888002687464
0.0500333555704 23.2001754674 -0.0561220162487 0.00107390326488
0.0520346897932 23.1989492719 -0.0582322917153 0.00123170966409
0.054036024016 23.1978551639 -0.0599744864096 0.00129853557882
0.0560373582388 23.1967610558 -0.061716681104 0.00136536149355
0.0580386924616 23.1956669477 -0.0634588757983 0.00143218740829
0.0600400266845 23.1945728397 -0.0652010704926 0.00149901332305
0.0620413609073 23.1934787316 -0.066943265187 0.00156583923778
0.0640426951301 23.1923846236 -0.0686854598813 0.00163266515251
0.0660440293529 23.1912905155 -0.0704276545757 0.00169949106725
0.0680453635757 23.1901964074 -0.07216984927 0.00176631698199
0.0700466977985 23.1891022994 -0.0739120439644 0.00183314289673
0.0720480320213 23.1885104899 -0.0755413390813 0.00195980653644
0.0740493662442 23.1879956089 -0.0771533432719 0.0020956345124
0.076050700467 23.187480728 -0.0787653474625 0.00223146248836
0.0780520346898 23.1869658471 -0.0803773516531 0.00236729046432
0.0800533689126 23.1864509661 -0.0819893558437 0.00250311844027
0.0820547031354 23.1859360852 -0.0836013600343 0.00263894641625
0.0840560373582 23.1854212043 -0.0852133642249 0.00277477439221
0.0860573715811 23.1849063233 -0.0868253684155 0.00291060236817
0.0880587058039 23.1843914424 -0.0884373726061 0.00304643034413
0.0900600400267 23.1838987375 -0.0902991446699 0.00317037802785
0.0920613742495 23.1834283476 -0.0924122505497 0.00328237093471
0.0940627084723 23.1829579576 -0.0945253564295 0.00339436384159
0.0960640426951 23.1824875677 -0.0966384623091 0.00350635674846
0.0980653769179 23.1820171778 -0.0987515681888 0.00361834965534
