x1 u10 v10 w10 u15 v15 w15 u24 v24 w24 
-4.36794921124 9.68151041885 0.132125306424 -3.05008331883e-05 14.7645295844 0.109147428343 -9.51045876443e-05 23.9007223049 0.0568852182384 4.32211915034e-05
-4.36394767218 9.68089691217 0.132388998238 -2.14143270518e-05 14.7639924297 0.109374044611 -0.000116509724602 23.9004244194 0.0569796969529 7.06612090044e-05
-4.35994613313 9.68028340549 0.132652690053 -1.23278209153e-05 14.763455275 0.10960066088 -0.00013791486156 23.9001265339 0.0570741756673 9.81012265055e-05
-4.35594459407 9.67961493573 0.132913421008 -1.65068259124e-05 14.7629389144 0.109819808925 -0.000112934770881 23.8998749829 0.0572192874403 8.42199997818e-05
-4.35194305502 9.6789373151 0.133173659006 -2.28944245962e-05 14.762426016 0.110037713575 -8.02319381322e-05 23.8996311461 0.0573728291828 6.3459140739e-05
-4.34794151597 9.67825969446 0.133433897004 -2.92820232801e-05 14.7619131175 0.110255618225 -4.7529105383e-05 23.8993873094 0.0575263709252 4.26982816962e-05
-4.34393997691 9.67758207382 0.133694135003 -3.56696219639e-05 14.761400219 0.110473522875 -1.48262726338e-05 23.8991434727 0.0576799126676 2.19374226534e-05
-4.33993843786 9.67690445319 0.133954373001 -4.20572206477e-05 14.7608873205 0.110691427525 1.78765601154e-05 23.8988996359 0.05783345441 1.17656361064e-06
-4.33593689881 9.6762268337 0.134214609766 -4.84422747137e-05 14.7603744214 0.110909331424 5.05780282362e-05 23.8986558033 0.0579869957216 -1.95821766584e-05
-4.33193535975 9.67555687484 0.134466642332 -3.78928970038e-05 14.7598573788 0.11112223861 7.41978947984e-05 23.8984390874 0.058137669811 -2.62404777121e-05
-4.3279338207 9.67488691598 0.134718674899 -2.73435192939e-05 14.7593403362 0.111335145797 9.78177613606e-05 23.8982223716 0.0582883439004 -3.28987787658e-05
-4.32393228165 9.67421762609 0.134972252882 -1.84724877094e-05 14.7588207601 0.111549944638 0.000118514369193 23.8979960569 0.0584348646517 -3.92898862437e-05
-4.31993074259 9.67355701185 0.135245872637 -3.13671221925e-05 14.7582683289 0.111789275443 0.000101300636378 23.8976452584 0.0585275227534 -4.22158883657e-05
-4.31592920354 9.67289639761 0.135519492391 -4.42617566756e-05 14.7577158977 0.112028606248 8.40869035628e-05 23.8972944599 0.0586201808551 -4.51418904877e-05
-4.31192766449 9.67223889079 0.135793704715 -5.49983879918e-05 14.7571632309 0.112269502327 6.43670804982e-05 23.8969496628 0.0587137222674 -4.66524486625e-05
-4.30792612543 9.67160000242 0.136071467475 -5.28051347876e-05 14.7566091526 0.112519776894 2.96317755198e-05 23.8966408233 0.0588125561208 -3.96822376412e-05
-4.30392458638 9.67096111404 0.136349230235 -5.06118815833e-05 14.7560550744 0.112770051462 -5.10352945856e-06 23.8963319838 0.0589113899742 -3.27120266199e-05
-4.29992304733 9.67032222566 0.136626992996 -4.84186283791e-05 14.7555009961 0.11302032603 -3.9838834437e-05 23.8960231444 0.0590102238276 -2.57418155986e-05
-4.29592150827 9.66968333729 0.136904755756 -4.62253751749e-05 14.7549469178 0.113270600598 -7.45741394153e-05 23.8957143049 0.059109057681 -1.87716045773e-05
-4.29191996922 9.66904444891 0.137182518516 -4.40321219707e-05 14.7543928396 0.113520875166 -0.000109309444394 23.8954054654 0.0592078915344 -1.1801393556e-05
-4.28791843017 9.66839255837 0.13745819393 -4.18838075228e-05 14.7538410447 0.113763930906 -0.000127252216994 23.8951136604 0.0593223859255 -4.81553747947e-06
-4.28391689111 9.66770819317 0.137728655915 -3.98477336996e-05 14.7532949529 0.113988956646 -0.000103253367737 23.8948644014 0.0594759946286 2.20939423931e-06
-4.27991535206 9.66702382797 0.1379991179 -3.78116598764e-05 14.752748861 0.114213982387 -7.92545184801e-05 23.8946151424 0.0596296033316 9.2343259581e-06
-4.275913813 9.66633946277 0.138269579885 -3.57755860532e-05 14.7522027692 0.114439008128 -5.52556692234e-05 23.8943658835 0.0597832120347 1.62592576769e-05
-4.27191227395 9.66565509757 0.138540041871 -3.373951223e-05 14.7516566774 0.114664033868 -3.12568199666e-05 23.8941166245 0.0599368207378 2.32841893957e-05
-4.2679107349 9.66497073237 0.138810503856 -3.17034384068e-05 14.7511105856 0.114889059609 -7.25797070988e-06 23.8938673655 0.0600904294408 3.03091211144e-05
-4.26390919584 9.66429124368 0.139080042345 -2.56461335244e-05 14.7505573187 0.115118673796 7.57283753792e-06 23.8936335413 0.0602471115734 3.73556513623e-05
-4.25990765679 9.6636182513 0.139348350584 -1.42318838324e-05 14.7499944934 0.115354400553 1.01902989338e-05 23.8934202788 0.0604078880222 4.44309544228e-05
-4.25590611774 9.66294525893 0.139616658823 -2.81763414037e-06 14.7494316681 0.11559012731 1.28077603297e-05 23.8932070163 0.060568664471 5.15062574834e-05
-4.25190457868 9.66225422364 0.1398885686 -1.34903292973e-07 14.7488808972 0.115822152764 2.11906296245e-05 23.8929203592 0.0607006794053 5.52196308957e-05
-4.24790303963 9.66154516171 0.140164076671 -6.17582387552e-06 14.7483421699 0.116050480248 3.53337119767e-05 23.8925603735 0.0608039587404 5.55741038803e-05
-4.24390150058 9.66083609977 0.140439584741 -1.22167444581e-05 14.7478034426 0.116278807732 4.9476794329e-05 23.8922003878 0.0609072380754 5.59285768649e-05
-4.23989996152 9.66013904189 0.140721767879 -1.7956478832e-05 14.7472620663 0.116519781059 5.36316999149e-05 23.8918587158 0.0610190945492 4.89368229381e-05
-4.23589842247 9.65945097837 0.141008952495 -2.34705412267e-05 14.7467187053 0.116770229627 5.03026917135e-05 23.8915307658 0.0611373776779 3.64407081902e-05
-4.23189688342 9.65876291485 0.14129613711 -2.89846036214e-05 14.7461753444 0.117020678196 4.69736835121e-05 23.8912028157 0.0612556608067 2.39445934424e-05
-4.22789534436 9.65807485134 0.141583321725 -3.44986660161e-05 14.7456319834 0.117271126764 4.36446753107e-05 23.8908748657 0.0613739439355 1.14484786945e-05
-4.22389380531 9.65738678782 0.141870506341 -4.00127284108e-05 14.7450886224 0.117521575332 4.03156671094e-05 23.8905469157 0.0614922270642 -1.04763605334e-06
-4.21989226626 9.65669872431 0.142157690956 -4.55267908055e-05 14.7445452614 0.117772023901 3.6986658908e-05 23.8902189656 0.061610510193 -1.35437508012e-05
-4.2158907272 9.65602113316 0.142445307207 -4.21575134492e-05 14.7439567642 0.118027078173 2.16527722267e-05 23.8899497832 0.0617467517552 -1.23716265287e-05
-4.21188918815 9.65534772567 0.142733095895 -3.52393829545e-05 14.7433502353 0.118283972402 1.52299212432e-06 23.8897040782 0.0618901676285 -5.73910399349e-06
-4.2078876491 9.65467431818 0.143020884583 -2.83212524598e-05 14.7427437064 0.118540866632 -1.86067879781e-05 23.8894583733 0.0620335835019 8.93418541759e-07
-4.20388611004 9.65400091069 0.143308673271 -2.14031219651e-05 14.7421371776 0.118797760861 -3.87365680805e-05 23.8892126683 0.0621769993752 7.52594107701e-06
-4.19988457099 9.6533275032 0.143596461959 -1.44849914704e-05 14.7415306487 0.11905465509 -5.88663481829e-05 23.8889669633 0.0623204152485 1.41584636123e-05
-4.19588303194 9.65265409571 0.143884250647 -7.56686097566e-06 14.7409241198 0.11931154932 -7.89961282854e-05 23.8887212583 0.0624638311218 2.07909861475e-05
-4.19188149288 9.65198431577 0.144175401593 -9.07059243371e-06 14.7403117902 0.119575884926 -0.000103859773787 23.8884818724 0.0626163649239 6.72044683871e-06
-4.18787995383 9.65131513906 0.144467111639 -1.19747701845e-05 14.7396984961 0.119841457937 -0.000129510599639 23.8882435373 0.0627704149191 -1.07927428449e-05
-4.18387841477 9.65064596234 0.144758821684 -1.48789479353e-05 14.7390852019 0.120107030948 -0.000155161425491 23.8880052023 0.0629244649142 -2.83059325285e-05
-4.17987687572 9.64989616455 0.145035668877 -2.70047612465e-06 14.7385418217 0.120343701195 -0.000134046535365 23.8876675331 0.0630506316568 3.54270394064e-06
-4.17587533667 9.64914019223 0.145311377765 1.06331326964e-05 14.738003796 0.120578157861 -0.000109349992749 23.8873222563 0.0631746629007 3.91718215551e-05
-4.17187379761 9.64838422248 0.145587091102 2.39609357233e-05 14.7374657757 0.120812615776 -8.46501695317e-05 23.8869769767 0.0632986974771 7.47924013639e-05
-4.16787225856 9.64763682412 0.145877603156 1.79728618842e-05 14.7369460556 0.121051225932 -4.90357828636e-05 23.8866228953 0.0634338191782 8.20077024419e-05
-4.16387071951 9.64688942577 0.146168115209 1.19847880451e-05 14.7364263354 0.121289836087 -1.34213961955e-05 23.8862688138 0.0635689408792 8.92230035199e-05
-4.15986918045 9.64614202741 0.146458627262 5.99671420598e-06 14.7359066152 0.121528446243 2.21929904727e-05 23.8859147323 0.0637040625803 9.64383045978e-05
-4.1558676414 9.64539462905 0.146749139316 8.6403668826e-09 14.7353868951 0.121767056398 5.78073771408e-05 23.8855606508 0.0638391842814 0.000103653605676
-4.15186610235 9.64464723069 0.147039651369 -5.97943347221e-06 14.7348671749 0.122005666554 9.3421763809e-05 23.8852065694 0.0639743059824 0.000110868906754
-4.14786456329 9.64391133506 0.147333079892 -1.07927136271e-05 14.7343271301 0.122250489695 0.000118861641344 23.8848683278 0.0641121535889 0.000114252229529
-4.14386302424 9.64324427475 0.147643961332 -8.57572265828e-06 14.7336654571 0.122532492955 8.3414608509e-05 23.8846248764 0.0642663137227 9.47039969408e-05
-4.13986148519 9.64257721445 0.147954842772 -6.3587316895e-06 14.7330037841 0.122814496215 4.7967575674e-05 23.8843814249 0.0644204738565 7.51557643529e-05
-4.13585994613 9.64191015414 0.148265724211 -4.14174072071e-06 14.7323421111 0.123096499475 1.25205428389e-05 23.8841379735 0.0645746339903 5.5607531765e-05
-4.13185840708 9.64124309383 0.148576605651 -1.92474975193e-06 14.7316804381 0.123378502736 -2.29264899961e-05 23.8838945221 0.0647287941241 3.60592991771e-05
-4.12785686803 9.64057603352 0.14888748709 2.92241216857e-07 14.7310187651 0.123660505996 -5.83735228311e-05 23.8836510706 0.0648829542579 1.65110665892e-05
-4.12385532897 9.63990510453 0.149198761716 -4.7309240457e-06 14.7303630584 0.123936313723 -8.65021465395e-05 23.8833970388 0.0650368777011 -9.22135805158e-06
-4.11985378992 9.63922452007 0.149511017657 -2.78240590615e-05 14.7297222425 0.12419665865 -9.63654970501e-05 23.8831166004 0.0651902104124 -5.03882788238e-05
-4.11585225087 9.6385439356 0.149823273597 -5.09171940772e-05 14.7290814266 0.124457003577 -0.000106228847561 23.8828361619 0.0653435431237 -9.15551995961e-05
-4.11185071181 9.63782810259 0.150125965955 -5.54439253357e-05 14.7284684319 0.124724663199 -0.0001178199374 23.8825397465 0.0654866875635 -0.000108440165408
-4.11185071181 9.63782810259 0.150125965955 -5.54439253357e-05 14.7284684319 0.124724663199 -0.0001178199374 23.8825397465 0.0654866875635 -0.000108440165408
-4.10784917276 9.63704891994 0.150411470389 -2.6602627317e-05 14.7279054382 0.125005468983 -0.000132516165816 23.8822146169 0.0656115213736 -8.1684962956e-05
-4.10784917276 9.63704891994 0.150411470389 -2.6602627317e-05 14.7279054382 0.125005468983 -0.000132516165816 23.8822146169 0.0656115213736 -8.1684962956e-05
-4.10384763371 9.6362697373 0.150696974823 2.23867070168e-06 14.7273424445 0.125286274768 -0.000147212394231 23.8818894872 0.0657363551837 -5.4929760504e-05
-4.10384763371 9.6362697373 0.150696974823 2.23867070168e-06 14.7273424445 0.125286274768 -0.000147212394231 23.8818894872 0.0657363551837 -5.4929760504e-05
-4.09984609465 9.63548573907 0.150985311828 2.01856316141e-05 14.7267970432 0.125555864826 -0.000148222086366 23.8815447862 0.0658590632111 -2.93669766942e-05
-4.09984609465 9.63548573907 0.150985311828 2.01856316141e-05 14.7267970432 0.125555864826 -0.000148222086366 23.8815447862 0.0658590632111 -2.93669766942e-05
-4.0958445556 9.63469532963 0.151277419972 2.3628433038e-05 14.7262750636 0.125810522844 -0.000131010228797 23.8811740288 0.0659789410808 -5.39171766858e-06
-4.0958445556 9.63469532963 0.151277419972 2.3628433038e-05 14.7262750636 0.125810522844 -0.000131010228797 23.8811740288 0.0659789410808 -5.39171766858e-06
-4.09184301654 9.63390492019 0.151569528116 2.70712344619e-05 14.725753084 0.126065180862 -0.000113798371229 23.8808032715 0.0660988189506 1.85835413571e-05
-4.09184301654 9.63390492019 0.151569528116 2.70712344619e-05 14.725753084 0.126065180862 -0.000113798371229 23.8808032715 0.0660988189506 1.85835413571e-05
-4.08784147749 9.63311451076 0.15186163626 3.05140358857e-05 14.7252311044 0.12631983888 -9.65865136607e-05 23.8804325141 0.0662186968204 4.25588003827e-05
-4.08784147749 9.63311451076 0.15186163626 3.05140358857e-05 14.7252311044 0.12631983888 -9.65865136607e-05 23.8804325141 0.0662186968204 4.25588003827e-05
-4.08383993844 9.63232410132 0.152153744404 3.39568373096e-05 14.7247091248 0.126574496898 -7.93746560924e-05 23.8800617567 0.0663385746902 6.65340594083e-05
-4.08383993844 9.63232410132 0.152153744404 3.39568373096e-05 14.7247091248 0.126574496898 -7.93746560924e-05 23.8800617567 0.0663385746902 6.65340594083e-05
-4.07983839938 9.63153369188 0.152445852548 3.73996387335e-05 14.7241871452 0.126829154917 -6.21627985241e-05 23.8796909994 0.06645845256 9.05093184339e-05
-4.07983839938 9.63153369188 0.152445852548 3.73996387335e-05 14.7241871452 0.126829154917 -6.21627985241e-05 23.8796909994 0.06645845256 9.05093184339e-05
-4.07583686033 9.63080053717 0.152761387923 3.29789263879e-05 14.7235727158 0.127092600753 -4.79607518762e-05 23.8793847472 0.0666208591561 9.02702945116e-05
-4.07583686033 9.63080053717 0.152761387923 3.29789263879e-05 14.7235727158 0.127092600753 -4.79607518762e-05 23.8793847472 0.0666208591561 9.02702945116e-05
-4.07183532128 9.63011025581 0.153094466023 2.26698760911e-05 14.7228890584 0.127362627062 -3.60125047875e-05 23.8791267976 0.0668151120134 7.1899187983e-05
-4.07183532128 9.63011025581 0.153094466023 2.26698760911e-05 14.7228890584 0.127362627062 -3.60125047875e-05 23.8791267976 0.0668151120134 7.1899187983e-05
-4.06783378222 9.62941997445 0.153427544122 1.23608257943e-05 14.7222054009 0.127632653372 -2.40642576988e-05 23.878868848 0.0670093648708 5.35280814544e-05
-4.06783378222 9.62941997445 0.153427544122 1.23608257943e-05 14.7222054009 0.127632653372 -2.40642576988e-05 23.878868848 0.0670093648708 5.35280814544e-05
-4.06383224317 9.62872969309 0.153760622222 2.05177549755e-06 14.7215217435 0.127902679681 -1.21160106101e-05 23.8786108984 0.0672036177281 3.51569749259e-05
-4.06383224317 9.62872969309 0.153760622222 2.05177549755e-06 14.7215217435 0.127902679681 -1.21160106101e-05 23.8786108984 0.0672036177281 3.51569749259e-05
-4.05983070412 9.62803941173 0.154093700321 -8.25727479925e-06 14.7208380861 0.128172705991 -1.67763521419e-07 23.8783529488 0.0673978705854 1.67858683973e-05
-4.05983070412 9.62803941173 0.154093700321 -8.25727479925e-06 14.7208380861 0.128172705991 -1.67763521419e-07 23.8783529488 0.0673978705854 1.67858683973e-05
-4.05582916506 9.62734913038 0.154426778421 -1.8566325096e-05 14.7201544287 0.128442732301 1.17804835673e-05 23.8780949992 0.0675921234427 -1.58523813129e-06
-4.05582916506 9.62734913038 0.154426778421 -1.8566325096e-05 14.7201544287 0.128442732301 1.17804835673e-05 23.8780949992 0.0675921234427 -1.58523813129e-06
-4.05182762601 9.6266347662 0.154750721044 -4.19513466549e-05 14.719490522 0.128685778046 4.25070548946e-05 23.8777947281 0.0677738223573 -2.31294624846e-06
-4.05182762601 9.6266347662 0.154750721044 -4.19513466549e-05 14.719490522 0.128685778046 4.25070548946e-05 23.8777947281 0.0677738223573 -2.31294624846e-06
-4.04782608696 9.62591078814 0.155071016774 -7.05563113346e-05 14.7188344997 0.128918053118 8.07299553638e-05 23.8774775622 0.0679505097231 4.00261104992e-06
-4.04782608696 9.62591078814 0.155071016774 -7.05563113346e-05 14.7188344997 0.128918053118 8.07299553638e-05 23.8774775622 0.0679505097231 4.00261104992e-06
-4.0438245479 9.62518681008 0.155391312505 -9.91612760143e-05 14.7181784775 0.129150328189 0.000118952855833 23.8771603963 0.0681271970889 1.03181683483e-05
-4.0438245479 9.62518681008 0.155391312505 -9.91612760143e-05 14.7181784775 0.129150328189 0.000118952855833 23.8771603963 0.0681271970889 1.03181683483e-05
-4.03982300885 9.62442464799 0.155703722303 -8.9007650593e-05 14.7175805957 0.129451085687 8.81823650195e-05 23.8768405388 0.0682557568993 -2.47164315357e-05
-4.03982300885 9.62442464799 0.155703722303 -8.9007650593e-05 14.7175805957 0.129451085687 8.81823650195e-05 23.8768405388 0.0682557568993 -2.47164315357e-05
-4.0358214698 9.62365209794 0.156013986736 -6.83097627721e-05 14.7169985309 0.129770473807 3.86422435352e-05 23.876519949 0.0683712236231 -7.10003288389e-05
-4.0358214698 9.62365209794 0.156013986736 -6.83097627721e-05 14.7169985309 0.129770473807 3.86422435352e-05 23.876519949 0.0683712236231 -7.10003288389e-05
-4.03181993074 9.62287954789 0.15632425117 -4.76118749512e-05 14.7164164661 0.130089861928 -1.08978779492e-05 23.8761993593 0.068486690347 -0.000117284226142
-4.03181993074 9.62287954789 0.15632425117 -4.76118749512e-05 14.7164164661 0.130089861928 -1.08978779492e-05 23.8761993593 0.068486690347 -0.000117284226142
-4.02781839169 9.62208345514 0.156625676713 -3.09173309577e-05 14.7158593858 0.13039554736 -5.18740091119e-05 23.8758362192 0.0685868602479 -0.000117677291753
-4.02781839169 9.62208345514 0.156625676713 -3.09173309577e-05 14.7158593858 0.13039554736 -5.18740091119e-05 23.8758362192 0.0685868602479 -0.000117677291753
-4.02381685264 9.62128345235 0.156925634269 -1.48876730798e-05 14.715306455 0.130698957013 -9.14278097167e-05 23.8754660121 0.0686844896114 -0.000110448684547
-4.02381685264 9.62128345235 0.156925634269 -1.48876730798e-05 14.715306455 0.130698957013 -9.14278097167e-05 23.8754660121 0.0686844896114 -0.000110448684547
-4.01981531358 9.62048344957 0.157225591826 1.14198479809e-06 14.7147535243 0.131002366666 -0.000130981610322 23.8750958051 0.0687821189748 -0.000103220077341
-4.01981531358 9.62048344957 0.157225591826 1.14198479809e-06 14.7147535243 0.131002366666 -0.000130981610322 23.8750958051 0.0687821189748 -0.000103220077341
-4.01581377453 9.61968344678 0.157525549382 1.7171642676e-05 14.7142005935 0.131305776319 -0.000170535410926 23.8747255981 0.0688797483382 -9.59914701355e-05
-4.01581377453 9.61968344678 0.157525549382 1.7171642676e-05 14.7142005935 0.131305776319 -0.000170535410926 23.8747255981 0.0688797483382 -9.59914701355e-05
-4.01181223548 9.618883444 0.157825506939 3.32013005539e-05 14.7136476627 0.131609185972 -0.000210089211531 23.874355391 0.0689773777017 -8.87628629295e-05
-4.01181223548 9.618883444 0.157825506939 3.32013005539e-05 14.7136476627 0.131609185972 -0.000210089211531 23.874355391 0.0689773777017 -8.87628629295e-05
-4.00781069642 9.61808346477 0.158125485466 4.92151440381e-05 14.7130946665 0.131912570724 -0.000249602288468 23.8739852203 0.0690750576667 -8.15340297044e-05
-4.00781069642 9.61808346477 0.158125485466 4.92151440381e-05 14.7130946665 0.131912570724 -0.000249602288468 23.8739852203 0.0690750576667 -8.15340297044e-05
-4.00380915737 9.61733572881 0.158471969759 3.01579345186e-05 14.712396616 0.132160735051 -0.000198803847072 23.8736954194 0.0692849551676 -7.38039614663e-05
-4.00380915737 9.61733572881 0.158471969759 3.01579345186e-05 14.712396616 0.132160735051 -0.000198803847072 23.8736954194 0.0692849551676 -7.38039614663e-05
-3.99980761831 9.61658799285 0.158818454052 1.11007249992e-05 14.7116985655 0.132408899378 -0.000148005405676 23.8734056185 0.0694948526685 -6.60738932282e-05
-3.99980761831 9.61658799285 0.158818454052 1.11007249992e-05 14.7116985655 0.132408899378 -0.000148005405676 23.8734056185 0.0694948526685 -6.60738932282e-05
-3.99580607926 9.61584025688 0.159164938345 -7.95648452017e-06 14.7110005149 0.132657063704 -9.72069642794e-05 23.8731158176 0.0697047501694 -5.83438249901e-05
-3.99580607926 9.61584025688 0.159164938345 -7.95648452017e-06 14.7110005149 0.132657063704 -9.72069642794e-05 23.8731158176 0.0697047501694 -5.83438249901e-05
-3.99180454021 9.61509252092 0.159511422638 -2.70136940396e-05 14.7103024644 0.132905228031 -4.64085228831e-05 23.8728260168 0.0699146476704 -5.0613756752e-05
-3.99180454021 9.61509252092 0.159511422638 -2.70136940396e-05 14.7103024644 0.132905228031 -4.64085228831e-05 23.8728260168 0.0699146476704 -5.0613756752e-05
-3.98780300115 9.61434478495 0.159857906932 -4.6070903559e-05 14.7096044138 0.133153392357 4.38991851327e-06 23.8725362159 0.0701245451713 -4.28836885138e-05
-3.98780300115 9.61434478495 0.159857906932 -4.6070903559e-05 14.7096044138 0.133153392357 4.38991851327e-06 23.8725362159 0.0701245451713 -4.28836885138e-05
-3.9838014621 9.61359066497 0.16020015583 -6.33026054838e-05 14.7089064206 0.133401432714 5.3694236492e-05 23.8722395094 0.0703309612529 -2.44384710947e-05
-3.9838014621 9.61359066497 0.16020015583 -6.33026054838e-05 14.7089064206 0.133401432714 5.3694236492e-05 23.8722395094 0.0703309612529 -2.44384710947e-05
-3.97979992305 9.61279838813 0.160517090032 -6.96233595014e-05 14.7082087696 0.133648732113 9.40682696422e-05 23.8719015287 0.070516569103 5.80505415289e-05
-3.97979992305 9.61279838813 0.160517090032 -6.96233595014e-05 14.7082087696 0.133648732113 9.40682696422e-05 23.8719015287 0.070516569103 5.80505415289e-05
-3.97579838399 9.61200611128 0.160834024234 -7.59441135189e-05 14.7075111185 0.133896031513 0.000134442302792 23.871563548 0.0707021769531 0.000140539554153
-3.97579838399 9.61200611128 0.160834024234 -7.59441135189e-05 14.7075111185 0.133896031513 0.000134442302792 23.871563548 0.0707021769531 0.000140539554153
-3.97179684494 9.61122157639 0.16115629169 -8.35194810572e-05 14.7068407008 0.134153929351 0.000163532847588 23.8712288768 0.0708793742988 0.000181883369022
-3.97179684494 9.61122157639 0.16115629169 -8.35194810572e-05 14.7068407008 0.134153929351 0.000163532847588 23.8712288768 0.0708793742988 0.000181883369022
-3.96779530589 9.61046534743 0.161498058447 -9.5681933286e-05 14.7062698527 0.134450576925 0.000151369001419 23.8709063061 0.0710258213813 7.27932027468e-05
