y u v w 
0.0 8.4028993854 0.00251797790602 0.00074554394216
0.00200133422282 8.40289477481 0.000104813330519 0.00036261276362
0.00400266844563 8.40289016423 -0.00230835124502 -2.03184149189e-05
0.00600400266845 8.40288555364 -0.00472151582055 -0.000403249593459
0.00800533689126 8.40288094306 -0.00713468039606 -0.000786180771998
0.0100066711141 8.40287633247 -0.00954784497158 -0.00116911195054
0.0120080053369 8.40287172188 -0.0119610095471 -0.00155204312908
0.0140093395597 8.40286711129 -0.0143741741226 -0.00193497430762
0.0160106737825 8.40286250071 -0.0167873386982 -0.00231790548615
0.0180120080053 8.40285789012 -0.0192005032737 -0.00270083666469
0.0200133422282 8.40273882401 -0.0220685441435 -0.00299594032266
0.022014676451 8.40255289774 -0.0252023048287 -0.00323973879533
0.0240160106738 8.40236697146 -0.028336065514 -0.00348353726802
0.0260173448966 8.40218104519 -0.0314698261992 -0.00372733574068
0.0280186791194 8.40199511892 -0.0346035868845 -0.00397113421338
0.0300200133422 8.40180919265 -0.0377373475698 -0.00421493268606
0.032021347565 8.40162326637 -0.040871108255 -0.00445873115873
0.0340226817879 8.4014373401 -0.0440048689403 -0.0047025296314
0.0360240160107 8.40099868095 -0.0470018229855 -0.00466583257231
0.0380253502335 8.40022987526 -0.0498200656542 -0.00426272243115
0.0400266844563 8.39946106956 -0.0526383083229 -0.00385961228999
0.0420280186791 8.39869226386 -0.0554565509916 -0.00345650214884
0.0440293529019 8.39792345816 -0.0582747936603 -0.00305339200769
0.0460306871247 8.39715465247 -0.061093036329 -0.00265028186655
0.0480320213476 8.39638584677 -0.0639112789977 -0.00224717172541
0.0500333555704 8.39561704107 -0.0667295216664 -0.00184406158426
0.0520346897932 8.39492774885 -0.0694849832084 -0.0016017205807
0.054036024016 8.39449595392 -0.0720371336845 -0.00188001605593
0.0560373582388 8.39406415899 -0.0745892841607 -0.00215831153116
0.0580386924616 8.39363236405 -0.0771414346368 -0.00243660700642
0.0600400266845 8.39320056912 -0.079693585113 -0.00271490248162
0.0620413609073 8.39276877419 -0.0822457355891 -0.00299319795684
0.0640426951301 8.39233697926 -0.0847978860653 -0.00327149343209
0.0660440293529 8.39190518433 -0.0873500365415 -0.0035497889073
0.0680453635757 8.3914733894 -0.0899021870175 -0.00382808438252
0.0700466977985 8.39104159447 -0.0924543374937 -0.00410637985775
0.0720480320213 8.39014950302 -0.0948288180685 -0.003979374262
0.0740493662442 8.38918691573 -0.0971760879374 -0.00379029552925
0.076050700467 8.38822432843 -0.0995233578064 -0.00360121679648
0.0780520346898 8.38726174113 -0.101870627675 -0.00341213806373
0.0800533689126 8.38629915383 -0.104217897545 -0.00322305933097
0.0820547031354 8.38533656653 -0.106565167414 -0.00303398059822
0.0840560373582 8.38437397923 -0.108912437283 -0.00284490186546
0.0860573715811 8.38341139193 -0.111259707152 -0.00265582313271
0.0880587058039 8.38244880464 -0.113606977021 -0.00246674439995
0.0900600400267 8.3814958202 -0.116126246953 -0.00241436846661
0.0920613742495 8.38055249884 -0.11881859532 -0.00249955240355
0.0940627084723 8.37960917749 -0.121510943687 -0.00258473634048
0.0960640426951 8.37866585613 -0.124203292054 -0.0026699202774
0.0980653769179 8.37772253477 -0.126895640421 -0.00275510421435
0.100066711141 8.37677921341 -0.129587988787 -0.00284028815127
0.102068045364 8.37583589205 -0.132280337154 -0.0029254720882
0.104069379586 8.37489257069 -0.134972685521 -0.00301065602512
0.106070713809 8.37376875966 -0.137675041345 -0.00317757469946
0.108072048032 8.37222536873 -0.140400661259 -0.003534500101
0.110073382255 8.37068197781 -0.143126281173 -0.00389142550255
0.112074716478 8.36913858689 -0.145851901087 -0.00424835090412
0.1140760507 8.36759519597 -0.148577521001 -0.00460527630566
0.116077384923 8.36605180504 -0.151303140914 -0.00496220170722
0.118078719146 8.36450841412 -0.154028760828 -0.00531912710875
0.120080053369 8.3629650232 -0.156754380742 -0.00567605251031
0.122081387592 8.36142440226 -0.159432780577 -0.00596600970377
0.124082721815 8.35990787178 -0.161700508812 -0.00567354642061
0.126084056037 8.3583913413 -0.163968237048 -0.0053810831375
0.12808539026 8.35687481082 -0.166235965284 -0.00508861985438
0.130086724483 8.35535828034 -0.168503693519 -0.00479615657123
0.132088058706 8.35384174987 -0.170771421755 -0.0045036932881
0.134089392929 8.35232521939 -0.173039149991 -0.00421123000496
0.136090727151 8.35080868891 -0.175306878226 -0.00391876672184
0.138092061374 8.34929215843 -0.177574606462 -0.00362630343872
0.140093395597 8.34777562795 -0.179842334698 -0.00333384015558
0.14209472982 8.34589467979 -0.182173591099 -0.00319313605422
0.144096064043 8.34388192098 -0.184527825772 -0.00310732357172
0.146097398266 8.34186916217 -0.186882060446 -0.00302151108927
0.148098732488 8.33985640336 -0.189236295119 -0.0029356986068
0.150100066711 8.33784364455 -0.191590529793 -0.00284988612432
0.152101400934 8.33583088574 -0.193944764466 -0.00276407364187
0.154102735157 8.33381812693 -0.19629899914 -0.00267826115941
0.15610406938 8.33180536812 -0.198653233813 -0.00259244867696
0.158105403602 8.32979260931 -0.201007468487 -0.00250663619449
0.160106737825 8.32776745064 -0.203278150645 -0.00235904418896
0.162108072048 8.32572077771 -0.205403865617 -0.0021042620708
0.164109406271 8.32367410478 -0.207529580589 -0.00184947995265
0.166110740494 8.32162743185 -0.209655295561 -0.00159469783445
0.168112074716 8.31958075891 -0.211781010533 -0.00133991571627
0.170113408939 8.31753408598 -0.213906725505 -0.00108513359809
0.172114743162 8.31548741305 -0.216032440478 -0.000830351479933
