r u10 v10 w10 u15 v15 w15 u24 v24 w24
0.885862 6.95587480509 -0.170876794581 -0.00886506302189 11.6944668605 -0.110037099161 -0.016398301199 21.9971434975 -0.0720535779934 -0.0189501773631
0.887476 6.95343543619 -0.169033870586 -0.00883576896049 11.6920344417 -0.107398401079 -0.0163453767659 21.9958062882 -0.0694609333223 -0.0188964278205
0.88909 6.95100589231 -0.167187559253 -0.00880537093914 11.689589273 -0.104758122578 -0.0162951160839 21.9944699954 -0.066870768526 -0.0188432680272
0.890704 6.94856564008 -0.165340685087 -0.00877685166869 11.6871441042 -0.10211799366 -0.0162419841454 21.993170911 -0.0642836193981 -0.0187901601029
0.892318 6.94613235869 -0.16348991025 -0.00874803035643 11.6847331854 -0.0994776807829 -0.0161919138719 21.99185916 -0.0616996691066 -0.0187353297586
0.893932 6.94369948146 -0.161636302743 -0.00871828287165 11.6823007666 -0.0968363678212 -0.0161400519312 21.9905885756 -0.0591184160664 -0.0186803155339
0.895546 6.94127059591 -0.159780872652 -0.00868932580357 11.6798889728 -0.0941950037347 -0.0160875754024 21.9892934912 -0.0565408094444 -0.0186255987227
0.897159 6.93885144787 -0.157922511224 -0.00865910373449 11.6774604708 -0.0915534221048 -0.0160386917931 21.9880356569 -0.0539657413247 -0.0185706459491
0.898773 6.93641698731 -0.15606368513 -0.00863167979076 11.6750574687 -0.0889111650587 -0.0159874533005 21.9867699058 -0.0513944259571 -0.0185145997554
0.900387 6.93399116427 -0.154199749698 -0.0086011772182 11.6726416749 -0.0862678616768 -0.0159370984754 21.9855366131 -0.0488261427997 -0.018458384973
0.902001 6.93156512872 -0.152334695763 -0.0085721577291 11.6702259228 -0.0836240320863 -0.0158860734807 21.9842875288 -0.0462616648515 -0.0184034259402
0.903615 6.92914184316 -0.15046687516 -0.00854363023952 11.6678180457 -0.0809803143698 -0.0158365714849 21.9830629861 -0.0437005502806 -0.0183470250678
0.905229 6.92672494097 -0.14859613522 -0.00851476199692 11.6654229187 -0.0783348389015 -0.0157864278602 21.9818678601 -0.0411429825036 -0.0182905597735
0.906843 6.92430371792 -0.146722951779 -0.00848624629641 11.6630071249 -0.0756895260163 -0.0157372267361 21.9806933175 -0.0385891221871 -0.0182354353106
0.908457 6.92189004488 -0.144846514167 -0.00845573200796 11.6606207895 -0.0730427560454 -0.0156864809 21.9794981915 -0.0360396971637 -0.0181784900529
0.910071 6.91947716768 -0.142968115387 -0.00842737622167 11.6582256624 -0.0703947054495 -0.0156378720613 21.9782942321 -0.0334932771012 -0.0181206274132
0.911685 6.91706858631 -0.141086647938 -0.00839953218476 11.6558177854 -0.0677456778522 -0.0155882346374 21.9771363561 -0.0309504329153 -0.0180655831068
0.913299 6.91464276744 -0.139202871903 -0.00836963414301 11.653435325 -0.0650963703781 -0.0155378125434 21.9760030219 -0.0284122830237 -0.0180087118771
0.914913 6.91223555272 -0.137315682031 -0.00834056389449 11.6510529479 -0.0624453994026 -0.0154889168635 21.9748499792 -0.0258783218425 -0.0179518462704
0.916527 6.90982710053 -0.135425699991 -0.00831317926972 11.6486705292 -0.0597931213012 -0.0154397223491 21.9737126449 -0.0233474906206 -0.0178962989527
0.918141 6.90741636083 -0.133533110864 -0.0082833806834 11.6463086938 -0.0571400050329 -0.0153904895011 21.9726047689 -0.0208206036926 -0.017840256963
0.919755 6.90500690446 -0.131638071069 -0.00825522547517 11.6438841501 -0.0544851756781 -0.015339984563 21.9714801847 -0.0182983738508 -0.0177845923871
0.921369 6.90260354394 -0.129739724521 -0.00822657342758 11.6415351064 -0.0518291789477 -0.0152912947514 21.9704007671 -0.0157795785109 -0.0177283070137
0.922983 6.90019908341 -0.127838510635 -0.00819886621543 11.639143896 -0.0491722604239 -0.0152429018119 21.9692976828 -0.0132655441444 -0.0176732725973
0.924597 6.89779519786 -0.125934267329 -0.00817012470961 11.6368036023 -0.0465137109406 -0.0151934900378 21.9682222236 -0.0107552001495 -0.0176175922588
0.92621 6.89539114151 -0.12402742544 -0.00814150749026 11.634412392 -0.0438533919134 -0.0151440102178 21.9671348893 -0.00824891520711 -0.0175632755433
0.927824 6.89299286432 -0.12211670163 -0.00811270469025 11.6320505983 -0.0411914689673 -0.0150948749378 21.9660936384 -0.00574708677569 -0.0175087410739
0.929438 6.89059028712 -0.120204373067 -0.00808401026493 11.6297181796 -0.038528479688 -0.0150466541154 21.9650356791 -0.00324987895427 -0.0174562553939
0.931052 6.88819318911 -0.118287759667 -0.00805479358635 11.6273397193 -0.0358641264068 -0.0149966212075 21.9640268449 -0.000756244643239 -0.0174023600005
0.932666 6.88579421608 -0.116368568932 -0.00802495311158 11.6249858006 -0.0331965790391 -0.0149491419644 21.9629688856 0.00173320298236 -0.0173489044786
0.93428 6.88340164723 -0.11444583611 -0.0079985401849 11.6226240069 -0.0305285817964 -0.0149001313424 21.9619570098 0.00421784746788 -0.0172972529974
0.935894 6.88100621588 -0.112519831952 -0.00797034296015 11.6202503798 -0.0278582290935 -0.0148510484688 21.9609481339 0.00669833895613 -0.0172451743027
0.937508 6.87861628037 -0.110591527959 -0.00794173106972 11.6178964612 -0.025185977638 -0.0148013107181 21.959952008 0.00917462594176 -0.0171923855208
0.939122 6.87622163235 -0.108660672629 -0.00791302338538 11.6155346675 -0.0225116160559 -0.0147530732574 21.9589567571 0.0116462626335 -0.0171400071536
0.940736 6.87383581768 -0.106725948129 -0.00788552274125 11.6131894988 -0.0198348073894 -0.0147051239614 21.9579900062 0.0141134594058 -0.0170895499487
0.94235 6.87143784882 -0.104787823709 -0.00785695830493 11.6108571219 -0.0171564789289 -0.0146568348299 21.9570026304 0.0165760966768 -0.0170382376575
0.943964 6.86904721331 -0.102846367204 -0.00782834561979 11.6085198699 -0.0144756057572 -0.0146083067394 21.9560397962 0.0190341565284 -0.0169867942384
0.945578 6.86665599446 -0.100900986819 -0.0078013068904 11.6061580762 -0.0117925498342 -0.0145626185257 21.955089712 0.0214878622117 -0.0169360767738
0.947192 6.86427557145 -0.0989535105983 -0.00777285715665 11.6038169076 -0.00910778832639 -0.0145129295526 21.9541357111 0.023936602226 -0.0168851815979
0.948806 6.86188877344 -0.0970031926259 -0.00774382305005 11.6014638639 -0.00642022999487 -0.0144649967462 21.9532061686 0.0263809509043 -0.0168342356269
0.95042 6.85949980876 -0.0950474916065 -0.00771521602215 11.5991560286 -0.00372986494033 -0.0144177418553 21.9522854594 0.0288203703722 -0.016783293777
0.952034 6.85711731492 -0.093089823293 -0.00768720182997 11.5968069849 -0.00103752201749 -0.0143683477128 21.9513814169 0.0312553930045 -0.0167324834671
0.953648 6.85472895858 -0.0911284442688 -0.00766057909454 11.5944823997 0.00165654281095 -0.0143208944015 21.9504597495 0.0336853778016 -0.0166819294858
0.955261 6.85235343974 -0.0891630456145 -0.00763241914874 11.5921578977 0.00435422795046 -0.0142728150043 21.9495684153 0.0361110501387 -0.0166319121698
0.956875 6.84997340841 -0.0871952577505 -0.00760404249205 11.5898255207 0.00705464829751 -0.0142266221077 21.9486889145 0.0385318566811 -0.0165819719334
0.958489 6.84759093123 -0.0852228736326 -0.00757658962955 11.5875176855 0.00975788844934 -0.0141775609148 21.947809372 0.0409482939723 -0.0165315939002
0.960103 6.8452092249 -0.0832479123458 -0.00754832972064 11.5851558918 0.0124640411831 -0.0141288135095 21.9469513712 0.0433587009271 -0.0164824390764
0.961717 6.84283213106 -0.0812684174301 -0.00751971260516 11.5828568065 0.0151728764698 -0.01408263019 21.9460797037 0.0457645439632 -0.0164319357878
0.963331 6.84044915388 -0.0792859670101 -0.00749165807146 11.5805410963 0.0178841830406 -0.0140353839937 21.9452334946 0.0481654086215 -0.0163825514126
0.964945 6.83807422672 -0.0773002495872 -0.00746372245022 11.5782165943 0.0205985143222 -0.0139885655032 21.9443833271 0.0505616047786 -0.0163318009943
0.966559 6.83568831204 -0.0753107499957 -0.00743657820615 11.575908759 0.023316756816 -0.01394075126 21.943579243 0.0529530474335 -0.0162829227813
0.968173 6.83332670572 -0.0733171876496 -0.00740943200265 11.5735763821 0.0260376860197 -0.0138926133476 21.9427203255 0.0553395313355 -0.0162314989807
0.969787 6.83095246189 -0.0713187775081 -0.00738258171253 11.5712636718 0.0287623328936 -0.0138461851021 21.9419113665 0.0577205359855 -0.0161828042625
0.971401 6.82858203473 -0.0693174504041 -0.00735430067159 11.5689646282 0.0314896977277 -0.0137995923127 21.9410906156 0.060096217592 -0.0161328573321
0.973015 6.8262103409 -0.0673135795901 -0.00732695129665 11.5666488763 0.0342202937312 -0.013752832397 21.9403031565 0.0624670620293 -0.0160823176895
0.974629 6.82383942208 -0.0653047648139 -0.0072996811296 11.564341041 0.0369544653617 -0.0137047616864 21.9395148225 0.0648328733814 -0.0160322744596
0.976243 6.82146939909 -0.0632923504917 -0.0072721170024 11.5620419974 0.0396922108292 -0.0136574670136 21.9387352384 0.0671934224397 -0.0159824160212
0.977857 6.81911221361 -0.0612764177088 -0.00724430445742 11.5597508289 0.0424337352568 -0.0136106605095 21.937972321 0.0695484463282 -0.0159333034122
0.979471 6.81674092395 -0.0592560551303 -0.00721780995601 11.5574184519 0.0451779992698 -0.0135656559616 21.9372054869 0.0718981325899 -0.0158820947559
0.981085 6.81437892596 -0.0572318937557 -0.00719070124131 11.5551184916 0.0479264595774 -0.0135189542869 21.9364504445 0.0742435808081 -0.0158325818499
0.982699 6.81201214048 -0.0552043012528 -0.00716404944475 11.5528273231 0.050677909263 -0.0134717909007 21.9356836104 0.076583254357 -0.0157837468161
0.984312 6.80964837582 -0.0531721474138 -0.00713776539633 11.5505282795 0.0534336674092 -0.0134249010542 21.9349579847 0.0789172730706 -0.0157327859457
0.985926 6.80728689452 -0.0511360067382 -0.00711045042953 11.548249861 0.0561938625176 -0.0133790457499 21.9341950256 0.0812464020728 -0.0156831797802
0.98754 6.80492019235 -0.0490957238488 -0.00708324658776 11.5459595674 0.058957239586 -0.0133321586507 21.9334781499 0.0835700476157 -0.0156326774869
0.989154 6.80256525687 -0.0470515915817 -0.0070569872846 11.5436683988 0.0617246168243 -0.0132862679642 21.9327652325 0.0858878886969 -0.015581939817
0.990768 6.80020306723 -0.0450031629778 -0.00703018985589 11.5413772302 0.0644963811493 -0.0132397546963 21.9320856485 0.0882009923184 -0.0155318979781
0.992382 6.79785264425 -0.042950703536 -0.00700319700908 11.5390860617 0.0672712503514 -0.0131939144675 21.9313845228 0.0905085127288 -0.0154831477189
0.993996 6.79548958377 -0.0408938478826 -0.00697768391373 11.5368115598 0.0700511975984 -0.0131473013203 21.9306549387 0.0928105428865 -0.0154329530393
0.99561 6.7931378858 -0.0388334392251 -0.00695029335667 11.5345331413 0.0728350600566 -0.0131014802527 21.9299841046 0.0951069397926 -0.0153828736499
0.997224 6.79078118365 -0.0367687016901 -0.00692325379837 11.5322468477 0.0756238515183 -0.0130531691407 21.9293044789 0.0973981160718 -0.0153328281746
0.998838 6.78842469817 -0.0347001038583 -0.00689728440823 11.5299635542 0.0784162898988 -0.0130081109905 21.92863277 0.0996840851823 -0.0152828254035
1.00045 6.78606566686 -0.0326262492313 -0.00687102397104 11.5276890523 0.0812135139916 -0.0129634532529 21.9279610192 0.101963896373 -0.0152315083795
1.00207 6.78372063973 -0.0305488506849 -0.00684504887137 11.5254027587 0.0840156765462 -0.0129164934279 21.9272813935 0.104238863395 -0.0151820135624
1.00368 6.78136942509 -0.0284676425086 -0.0068183629333 11.5231282569 0.0868218610611 -0.0128722765636 21.9266439345 0.106507411248 -0.0151326878273
1.00529 6.77901040211 -0.0263802123696 -0.00679201478746 11.5208449633 0.0896325877037 -0.0128261624858 21.9260054755 0.108771184516 -0.0150819514627
1.00691 6.77666891249 -0.0242889383522 -0.00676632122392 11.5185920031 0.0924477136829 -0.0127794436563 21.9253631415 0.111029403198 -0.0150314549714
1.00852 6.77431771035 -0.0221941440385 -0.00674011469999 11.5163302513 0.095268113417 -0.0127341256595 21.9247295575 0.113281748544 -0.014982781188
1.01014 6.7719714957 -0.0200946233888 -0.00671426567846 11.5140557494 0.0980927637371 -0.0126890244533 21.9241077652 0.115529114306 -0.0149330466085
1.01175 6.76962891858 -0.0179909380256 -0.00668766715061 11.5117939976 0.100923306602 -0.0126424417829 21.9234948062 0.117770120481 -0.0148824149011
1.01336 6.76728497062 -0.0158818671578 -0.00666134716781 11.5095361624 0.103757862304 -0.0125982909896 21.9228857639 0.120006139155 -0.0148333853589
1.01498 6.7649454685 -0.0137688833708 -0.0066363184726 11.5072449938 0.106597265508 -0.0125530293605 21.9222767216 0.122236331576 -0.0147831410646
1.01659 6.76260219137 -0.0116512580788 -0.00661101411175 11.5050292837 0.109441287966 -0.0125063309365 21.9216804293 0.124460863995 -0.0147330518899
1.01821 6.76026247258 -0.00952918220941 -0.00658611620745 11.5027548235 0.112291815386 -0.01246177347 21.921092012 0.126679798912 -0.0146848104247
1.01982 6.75792537462 -0.00740257503072 -0.00655984992786 11.5005184883 0.115146741976 -0.0124166507521 21.9205123446 0.128893582994 -0.0146342889559
1.02143 6.75558397249 -0.0052714725569 -0.00653293006093 11.4982646532 0.118006618568 -0.0123719605327 21.9199199273 0.131101726241 -0.0145873889868
1.02305 6.75325091621 -0.00313454273502 -0.00650910619696 11.496036193 0.120872182248 -0.0123256675998 21.9193481767 0.133303947818 -0.0145373700988
1.02466 6.75091031408 -0.00099448880646 -0.00648416841453 11.4937616912 0.123742747182 -0.0122807099595 21.9187685094 0.135501067311 -0.0144891529167
1.02628 6.74857234529 0.00115112912971 -0.006458654379 11.491508731 0.126618646702 -0.0122383391109 21.9182133838 0.137691998884 -0.0144396693558
1.02789 6.74623515982 0.00330153788767 -0.00643217880134 11.4892842709 0.129500746643 -0.0121934842551 21.9176582582 0.139877509206 -0.0143917613344
1.0295 6.74390661605 0.00545678665042 -0.00640768864038 11.4870431024 0.132387662836 -0.0121495215677 21.9171158826 0.142057490358 -0.014343277603
1.03112 6.74157307226 0.00761653019109 -0.00638347993837 11.4848058922 0.135279567784 -0.0121052571681 21.9165616319 0.144231912759 -0.0142947802024
1.03273 6.73924540765 0.00978123414524 -0.00635688760533 11.4825735571 0.138177737736 -0.0120602969324 21.9160143813 0.146400145991 -0.0142457893841
1.03434 6.73691362637 0.0119503169823 -0.00633295264942 11.4803569303 0.141081134773 -0.0120174488668 21.9155052974 0.148563462222 -0.0141976837293
1.03596 6.73458517009 0.0141244238243 -0.00630735219183 11.4781245952 0.143990435148 -0.0119730453381 21.9149747135 0.1507210817 -0.0141474913636
1.03757 6.73225574298 0.0163043057122 -0.00628119319339 11.4758883017 0.146905457194 -0.0119295081797 21.9144410879 0.152872465592 -0.0140996524546
1.03919 6.72992679503 0.0184884259794 -0.00625648006604 11.4736550083 0.149826778827 -0.0118864165224 21.9139280873 0.155019019566 -0.0140502140004
1.0408 6.72760698043 0.0206773907089 -0.00623230664886 11.4714472148 0.152752940046 -0.0118418380692 21.9134062533 0.157159860956 -0.0140022642121
1.04241 6.72528625332 0.0228711456513 -0.00620779527189 11.4692266714 0.155685372937 -0.0118000189518 21.9129138361 0.159294749426 -0.0139537516298
1.04403 6.72296270122 0.0250696168471 -0.00618323135163 11.4670276696 0.158623837497 -0.0117558618283 21.9124253772 0.161424169561 -0.0139054402951
1.04564 6.7206392491 0.0272742230488 -0.00615851168055 11.4647825844 0.161568066228 -0.0117123703285 21.9119122933 0.163547806944 -0.0138563275831
1.04726 6.718315222 0.0294832121715 -0.00613392071728 11.462591416 0.164518452047 -0.011669348662 21.9114405011 0.165665522575 -0.0138081643275
1.04887 6.71600136156 0.0316970967145 -0.00610901779078 11.4603747892 0.167474432453 -0.011626867117 21.9109392921 0.16777782412 -0.0137599462792
1.05048 6.71368878863 0.0339166308457 -0.00608461161826 11.4581591208 0.170437239529 -0.0115847857786 21.9104634999 0.169885024998 -0.0137122313541
1.0521 6.71137277402 0.036140829481 -0.00606071277538 11.455967994 0.17340579161 -0.0115408428534 21.909983791 0.171986689624 -0.013664241552
1.05371 6.70905884692 0.0383704199131 -0.00603572089193 11.453780784 0.176380435944 -0.0114987625552 21.9095237905 0.17408196708 -0.0136163684954
1.05533 6.70674411566 0.0406054849323 -0.00601191217192 11.4515729905 0.179361961115 -0.0114564942538 21.9090440816 0.17617182687 -0.0135690403165
1.05694 6.70443214273 0.0428446444144 -0.00598785436749 11.4493827387 0.182349019124 -0.0114149676599 21.9085810393 0.178256383823 -0.0135217488826
1.05855 6.70212487814 0.0450900725686 -0.00596311331184 11.447186737 0.18534174572 -0.0113731656034 21.9081297888 0.180335376441 -0.013473881238
1.06017 6.69981760938 0.0473402304769 -0.00593812642199 11.4450122769 0.188342616654 -0.0113286458767 21.9076579549 0.182408127974 -0.0134266402187
1.06178 6.69751041979 0.049595775931 -0.00591554245144 11.4428299002 0.19134823484 -0.0112881568613 21.9072361211 0.184475222755 -0.0133795600713
1.0634 6.69520225519 0.0518562340561 -0.005891567601 11.4406260234 0.194360822282 -0.0112453334233 21.9067682038 0.186537034117 -0.013332943508
1.06501 6.69289744061 0.0541225676454 -0.00586731770807 11.4384721884 0.197379711395 -0.0112049509059 21.9063384533 0.188593818062 -0.0132863056489
1.06662 6.69060055102 0.0563937443224 -0.00584417644017 11.4362898116 0.200405889094 -0.0111633807167 21.9059039111 0.190644424171 -0.0132401771224
1.06824 6.6882978781 0.0586704615026 -0.00582008783883 11.4341153516 0.203437304548 -0.0111220578162 21.9054614106 0.192689607528 -0.0131942685933
1.06985 6.68600353853 0.0609527855223 -0.00579644398655 11.4319575165 0.206476019256 -0.0110797004129 21.9050602017 0.194729319301 -0.0131472836886
1.07147 6.6836983281 0.0632399390045 -0.005772173338 11.4297997231 0.209521019384 -0.01103695055 21.9046137845 0.196763204988 -0.0131021789914
1.07308 6.68140635936 0.0655323133241 -0.00574906698412 11.4276331381 0.212572795101 -0.0109971281485 21.904183159 0.198792214008 -0.0130566245419
1.07469 6.67911732812 0.0678309041074 -0.00572629391975 11.425480178 0.215631249988 -0.0109554943252 21.9037779502 0.200815031024 -0.013009541465
1.07631 6.67682228853 0.0701346945204 -0.00570201481173 11.423330218 0.218697001465 -0.0109146680001 21.9033560746 0.20283215804 -0.0129641258873
1.07792 6.67452991979 0.0724436840219 -0.00567807724584 11.4211724246 0.221768796027 -0.0108721371278 21.9029469491 0.204844433804 -0.0129190428086
1.07954 6.67224930939 0.0747584100279 -0.00565481984491 11.4190440063 0.224846717926 -0.0108321823434 21.902558407 0.206850727774 -0.0128732382681
1.08115 6.66995488231 0.0770776694132 -0.0056307223592 11.4168774212 0.227932039998 -0.0107914688028 21.9021365314 0.208851731035 -0.0128280956446
1.08276 6.66767162608 0.0794036880123 -0.00560796478851 11.4147362529 0.23102402224 -0.0107518481383 21.9017519476 0.210847176669 -0.0127832485193
1.08438 6.66538984485 0.0817346986987 -0.00558507417705 11.4126284595 0.234122737985 -0.0107104222626 21.9013428221 0.21283729351 -0.0127381091412
1.08599 6.66310413861 0.0840711184735 -0.00556150243836 11.4105039579 0.237228150069 -0.0106705847179 21.90094153 0.21482171489 -0.0126933668466
1.0876 6.66081083236 0.0864132357536 -0.00553826665774 11.4083588728 0.240340562824 -0.0106291189208 21.9005402794 0.216801123603 -0.0126487391331
1.08922 6.65853737197 0.0887606640792 -0.00551584612706 11.4062471212 0.243459944499 -0.0105882435798 21.9001517373 0.218775114489 -0.0126031298329
1.09083 6.6562571574 0.0911138428275 -0.00549309521957 11.4041432445 0.246586190929 -0.0105492520337 21.8997671535 0.220743419531 -0.012558537282
1.09245 6.65398683867 0.0934722957459 -0.00547066026815 11.4020266179 0.249719629115 -0.0105089039823 21.8994031114 0.222706644198 -0.0125144259379
1.09406 6.65171798661 0.0958368518786 -0.00544703827672 11.3999109495 0.252859476387 -0.0104699015564 21.8990106525 0.224664605806 -0.0124695645528
1.09567 6.6494501304 0.0982070254332 -0.00542524728245 11.3978070728 0.256006159029 -0.0104278286235 21.8986348187 0.226617490542 -0.0124252802475
1.09729 6.64718236585 0.100582689826 -0.00540043486992 11.3957031962 0.259160301669 -0.010388464401 21.8982708183 0.228564958571 -0.0123815758598
1.0989 6.64491704297 0.102963873305 -0.00537844829119 11.3936120695 0.262320992003 -0.0103496322191 21.8978998594 0.230506623247 -0.0123363393421
1.10052 6.64263694511 0.10535055354 -0.00535542358391 11.3915336096 0.265489406562 -0.010307411864 21.8975025256 0.232443902132 -0.0122950783267
1.10213 6.64036908889 0.107743500865 -0.00533369625436 11.3894297329 0.268663840415 -0.010268118718 21.8971600252 0.234375435197 -0.0122510850586
1.10374 6.63811298268 0.110141715443 -0.00531165158837 11.3873640229 0.271846315073 -0.0102289458645 21.896779358 0.236301939437 -0.0122075059976
1.10536 6.63584736395 0.112545606818 -0.00528924854649 11.385297438 0.275033938666 -0.0101886224207 21.8964447326 0.238223128675 -0.0121645817262
1.10697 6.63359410358 0.114955204072 -0.00526563204594 11.3832101864 0.278229918099 -0.0101508365658 21.8960855655 0.24013940562 -0.0121219117448
1.10859 6.63133957654 0.117370966833 -0.00524512696205 11.3811190597 0.28143296462 -0.0101109128709 21.8957097733 0.242050535147 -0.0120776697198
1.1102 6.62908975367 0.119792082431 -0.00522167033243 11.3790857665 0.284642859019 -0.0100716500072 21.8953545229 0.243956393214 -0.012036265073
1.11181 6.62683903913 0.122218912576 -0.00519906932756 11.3770279732 0.28785901409 -0.0100327157266 21.8949953558 0.24585717903 -0.0119926916714
1.11343 6.62459404127 0.124651751893 -0.00517796224055 11.3749780133 0.291083740666 -0.00999331160872 21.8946519804 0.247753003053 -0.0119510048948
1.11504 6.62236143924 0.127090054631 -0.00515503090036 11.372936845 0.294314874705 -0.00995514720065 21.8943006882 0.249644299158 -0.011909438408
1.11666 6.62011778305 0.129534321375 -0.00513351868628 11.37089176 0.297553358874 -0.00991605595442 21.8939454378 0.251530437512 -0.0118672135038
1.11827 6.61787650185 0.13198409679 -0.00511282001305 11.3688339251 0.300797875045 -0.00987892158504 21.8936156873 0.25341134974 -0.011824725846
1.11988 6.61563570399 0.13443954475 -0.00508966441968 11.3668172985 0.304049734555 -0.00984153392355 21.8932604369 0.255287842175 -0.0117829071479
1.1215 6.61340626031 0.136901142134 -0.00506724657545 11.3648055053 0.307309328487 -0.00980249887933 21.8929012698 0.257159630484 -0.0117401138626
1.12311 6.61116681661 0.139368485898 -0.00504562377291 11.362764337 0.310575334547 -0.00976328825085 21.8925500193 0.259026138375 -0.0116976464109
1.12473 6.60893816876 0.141841393458 -0.00502457805407 11.3607604604 0.313848702279 -0.00972405849486 21.8922241856 0.260888486557 -0.0116564510417
1.12634 6.60670842924 0.144320650607 -0.00500292770584 11.3587486672 0.317129160809 -0.00968753124387 21.8918768102 0.262745733696 -0.0116149543385
1.12795 6.60447792306 0.146805772894 -0.00498026869269 11.3567153739 0.320416560133 -0.00964841606638 21.8915343097 0.264598164292 -0.0115724918806
1.12957 6.6022548502 0.149295800011 -0.00495981688831 11.3547281224 0.32371073267 -0.0096100658494 21.891216351 0.266446119303 -0.0115305692563
1.13118 6.60003403986 0.151792368675 -0.00493865945698 11.3527369958 0.327012218545 -0.00957154542037 21.8908738506 0.26828916223 -0.0114893320488
1.1328 6.59782213368 0.154294783369 -0.00491493968821 11.3507497443 0.330321109342 -0.00953443249114 21.8905480168 0.270127784615 -0.0114476331326
1.13441 6.59560562751 0.156803258676 -0.00489468087691 11.3487712844 0.333636437851 -0.00949571926648 21.8901927664 0.271962137082 -0.0114057605037
1.13602 6.59339491718 0.159317609214 -0.00487318431807 11.3468046578 0.336959433941 -0.00945947220974 21.8898669326 0.273791624215 -0.0113645420421
1.13764 6.59118704852 0.161837045831 -0.00485152554786 11.344834073 0.340288985218 -0.00942227952465 21.8895235572 0.275616743305 -0.0113240375813
1.13925 6.58897457985 0.164363227105 -0.00483139007116 11.3428762381 0.343625972358 -0.00938489925458 21.8892016402 0.277437691894 -0.0112819120909
1.14087 6.58677012785 0.166894151007 -0.00480998054993 11.3409184032 0.346969104098 -0.00934705980088 21.8888758065 0.279253651857 -0.0112419902517
1.14248 6.58456961752 0.169432034707 -0.00478902368524 11.3389390267 0.350320493222 -0.00930922290591 21.8885499727 0.281065850277 -0.0112010904572
1.14409 6.58236731969 0.171975853162 -0.00476807129602 11.3370439002 0.353677499546 -0.00927263645931 21.8882359307 0.282873491197 -0.0111600821185
1.14571 6.58017554689 0.174524494121 -0.00474642341434 11.3350645237 0.357042544338 -0.00923544193246 21.8879100969 0.284676983415 -0.0111184056229
1.14732 6.57798324073 0.177079872587 -0.00472581125302 11.3331448555 0.3604133643 -0.0091989887407 21.8875842632 0.28647584287 -0.0110781904538
1.14893 6.57579673041 0.179641203766 -0.00470504709338 11.3312194374 0.363792316851 -0.00916266825118 21.8872369295 0.288271189967 -0.0110380446796
1.15055 6.57361472844 0.182207963908 -0.00468379997355 11.3293076442 0.367177133114 -0.00912637678416 21.8869110957 0.290062114708 -0.0109978404357
1.15216 6.57142009311 0.184781172264 -0.00466311588748 11.3273948927 0.370569575466 -0.00909047971683 21.8866019287 0.291849097653 -0.0109566327706
1.15378 6.5692351578 0.187359873166 -0.00464307065793 11.3254743079 0.37396910374 -0.00905378715746 21.88625547 0.293631561135 -0.0109174047461
1.15539 6.56704855999 0.189944986574 -0.004623763676 11.3235870564 0.377375629226 -0.00901734782285 21.8859414696 0.295410020914 -0.0108774021896
1.157 6.56487203718 0.192535311904 -0.00460237032673 11.3216831383 0.380787862465 -0.00898277431683 21.8856028859 0.297184505423 -0.0108375600473
1.15862 6.56270486022 0.195131849622 -0.00458164447865 11.3197958868 0.384207502002 -0.00894781989684 21.8853064689 0.298955493482 -0.0107979384611
1.16023 6.56053237075 0.197734690689 -0.00456057554071 11.3179007186 0.387633389709 -0.00891190623129 21.8849758018 0.300722626486 -0.0107586940705
1.16185 6.55836665212 0.200342897232 -0.00454059250151 11.3160301338 0.391067567714 -0.00887649875691 21.8846538848 0.30248563423 -0.0107170786541
1.16346 6.55620240432 0.202956831907 -0.00452092148909 11.3141801324 0.39450739289 -0.00884067541287 21.8843319678 0.304245155129 -0.0106774391701
1.16507 6.55403610237 0.20557713933 -0.0045004618322 11.3123182976 0.397953365652 -0.0088050768925 21.883976759 0.306001026039 -0.0106389385438
1.16669 6.55187330456 0.208203618866 -0.00448017857353 11.3104467962 0.401406831087 -0.00877074933165 21.883654842 0.307752908157 -0.0105991501361
1.1683 6.54972433595 0.210835598024 -0.00446157071192 11.3086055864 0.404866205483 -0.00873357638017 21.8833457166 0.309500867024 -0.0105602097935
1.16992 6.54756870482 0.213473996812 -0.00444004477487 11.3067595016 0.408333652927 -0.00869833562406 21.8829983829 0.311245701223 -0.0105212353335
1.17153 6.54539602371 0.216117175229 -0.00442136830367 11.3049270419 0.411806354791 -0.00866424316274 21.8826852576 0.312986935631 -0.0104819508303
1.17314 6.54325283843 0.218767045695 -0.00440079349065 11.3031231238 0.415286613785 -0.0086291661989 21.8823712573 0.314724818163 -0.0104434792319
1.17476 6.54111025733 0.221422619832 -0.0043811293575 11.301289789 0.418772314366 -0.00859521349365 21.8820248402 0.316459578987 -0.0104055321746
1.17637 6.53897118455 0.224084378016 -0.00436096538671 11.299494621 0.422265256494 -0.00855989156309 21.8817029232 0.318190385893 -0.0103663059599
1.17799 6.5368279076 0.22675231333 -0.00434071347537 11.2976691612 0.425764634918 -0.0085253385995 21.8813810478 0.319918385132 -0.0103277809327
1.1796 6.53469825151 0.229425366483 -0.00432143127399 11.2958612431 0.429271235431 -0.00849138994582 21.8810425058 0.321642765246 -0.0102875650615
1.18121 6.5325667329 0.232105263058 -0.0043019479945 11.2940984918 0.432783807864 -0.00845777948764 21.8807206305 0.323363656651 -0.0102487259698
