0	9.152111522	9.152111522	15.02128883	15.02128883	10.86554663	10.86554663
0	2.384340028	2.384340028	2.528922605	2.528922605	2.024984812	2.024984812
0.5625	3.449724227	1.253529537	1.245843492	1.285977062	1.347917716	0.657183247
0.7875	4.948594869	0.692085795	7.876489746	2.11721709	5.148418421	0.601331318
1.35	2.315489123	0.821742606	2.541612918	0.961964101	4.572105375	0.602759455
1.845	2.599134628	0.272637381	2.295256171	0.362841233	1.841303229	0.598425231
2.07	1.593235944	0.415122147	1.471284315	0.389074455	1.425114059	0.666808315
