-4.3796	999.99	999.99	999.99	14.4807	-0.0297192	-0.0243637	999.99	999.99	999.99
-4.37747	999.99	999.99	999.99	14.4869	-0.0274543	-0.0383098	999.99	999.99	999.99
-4.37533	999.99	999.99	999.99	14.4869	-0.0322646	-0.0390252	999.99	999.99	999.99
-4.3732	999.99	999.99	999.99	14.4897	-0.0292337	-0.0397494	999.99	999.99	999.99
-4.37107	999.99	999.99	999.99	14.5067	-0.0374416	-0.039542	999.99	999.99	999.99
-4.36893	999.99	999.99	999.99	14.4994	-0.0284857	-0.0299129	999.99	999.99	999.99
-4.3668	999.99	999.99	999.99	14.48	-0.0373587	-0.0269324	999.99	999.99	999.99
-4.36467	999.99	999.99	999.99	14.4818	-0.0535633	-0.0198879	999.99	999.99	999.99
-4.36253	999.99	999.99	999.99	14.4847	-0.0561301	-0.0234454	999.99	999.99	999.99
-4.3604	999.99	999.99	999.99	14.4794	-0.0611195	-0.0226452	999.99	999.99	999.99
-4.35827	999.99	999.99	999.99	14.4899	-0.0562563	-0.02932	999.99	999.99	999.99
-4.35613	999.99	999.99	999.99	14.4811	-0.0439683	-0.0235973	999.99	999.99	999.99
-4.354	999.99	999.99	999.99	14.4526	-0.0366576	-0.0285657	999.99	999.99	999.99
-4.35187	999.99	999.99	999.99	14.472	-0.0345249	-0.0209766	999.99	999.99	999.99
-4.34973	999.99	999.99	999.99	14.4735	-0.0330654	-0.0234775	999.99	999.99	999.99
-4.3476	999.99	999.99	999.99	14.4669	-0.0375059	-0.0250319	999.99	999.99	999.99
-4.34547	999.99	999.99	999.99	14.4996	-0.0400306	-0.0228857	999.99	999.99	999.99
-4.34333	999.99	999.99	999.99	14.4795	-0.046545	-0.0242	999.99	999.99	999.99
-4.3412	999.99	999.99	999.99	14.4516	-0.0551412	-0.0288913	999.99	999.99	999.99
-4.33907	999.99	999.99	999.99	14.4606	-0.052552	-0.0340307	999.99	999.99	999.99
-4.33693	999.99	999.99	999.99	14.4358	-0.0575667	-0.0418312	999.99	999.99	999.99
-4.3348	999.99	999.99	999.99	14.4459	-0.052516	-0.0459432	999.99	999.99	999.99
-4.33267	999.99	999.99	999.99	14.4544	-0.0477976	-0.0436273	999.99	999.99	999.99
-4.33053	999.99	999.99	999.99	14.4423	-0.0489484	-0.0284585	999.99	999.99	999.99
-4.3284	999.99	999.99	999.99	14.4551	-0.053155	-0.03641	999.99	999.99	999.99
-4.32627	999.99	999.99	999.99	14.4288	-0.0534014	-0.0297997	999.99	999.99	999.99
-4.32413	999.99	999.99	999.99	14.4439	-0.0567842	-0.0206955	999.99	999.99	999.99
-4.322	999.99	999.99	999.99	14.4532	-0.0547186	-0.0289837	999.99	999.99	999.99
-4.31987	999.99	999.99	999.99	14.4567	-0.053237	-0.0329406	999.99	999.99	999.99
-4.31773	999.99	999.99	999.99	14.471	-0.0572006	-0.0318766	999.99	999.99	999.99
-4.3156	999.99	999.99	999.99	14.4604	-0.0598735	-0.0378579	999.99	999.99	999.99
-4.31347	999.99	999.99	999.99	14.4396	-0.0592871	-0.0412915	999.99	999.99	999.99
-4.31133	999.99	999.99	999.99	14.4475	-0.0544699	-0.0371939	999.99	999.99	999.99
-4.3092	999.99	999.99	999.99	14.426	-0.0499139	-0.0331355	999.99	999.99	999.99
-4.30707	999.99	999.99	999.99	14.4424	-0.042443	-0.0370962	999.99	999.99	999.99
-4.30493	999.99	999.99	999.99	14.4207	-0.0473821	-0.026196	999.99	999.99	999.99
-4.3028	999.99	999.99	999.99	14.4165	-0.0375302	-0.0282708	999.99	999.99	999.99
-4.30067	999.99	999.99	999.99	14.4065	-0.0486662	-0.0348743	999.99	999.99	999.99
-4.29853	999.99	999.99	999.99	14.4062	-0.0419183	-0.0400183	999.99	999.99	999.99
-4.2964	999.99	999.99	999.99	14.4328	-0.038318	-0.0444193	999.99	999.99	999.99
-4.29427	999.99	999.99	999.99	14.4376	-0.0386233	-0.0381567	999.99	999.99	999.99
-4.29213	999.99	999.99	999.99	14.4499	-0.0357604	-0.0398824	999.99	999.99	999.99
-4.29	999.99	999.99	999.99	14.4391	-0.0474187	-0.0361377	999.99	999.99	999.99
