0.234285714286 4.19470928154 -4.34765200241
0.282857142857 2.82348910229 -3.60184865283
0.331428571429 9.85943812659 -3.86868135869
0.38 31.0122829492 2.45780205125
0.428571428571 42.4099676319 -0.980493627276
0.477142857143 55.612700361 2.80366414337
0.525714285714 55.2023186906 1.65789062323
0.574285714286 59.6089047693 1.5045724704
0.622857142857 65.5711637334 1.47951622042
0.671428571429 73.3177311631 1.81129213978
0.72 78.9876475328 1.79301745715
0.768571428571 87.2298285211 2.03626431538
0.817142857143 95.2538481346 2.26873233623
0.865714285714 105.05692883 2.82836685571
0.914285714286 112.963194878 3.00078303229
0.962857142857 119.977172183 2.97961960289
1.01142857143 125.891911658 2.84495270034
1.06 140.663741277 4.06629663204
1.10857142857 149.585877307 4.2707122376
1.15714285714 165.75875663 5.74601122483
1.20571428571 171.050352622 5.52831984449
1.25428571429 182.114516632 6.04079908774
1.30285714286 189.970497234 6.10152846138
1.35142857143 199.992495617 6.43314500625
1.4 212.566050434 7.14394545071
1.44857142857 226.535348099 8.10962556572
1.49714285714 235.3789418 8.26175864266
1.54571428571 241.053244288 8.56095486518
1.59428571429 243.340373901 8.69165559063
1.64285714286 257.340064547 9.76276893469
1.69142857143 264.884947542 10.3390126452
1.74 277.226540624 11.1683395808
1.78857142857 287.807970543 11.8442757128
1.83714285714 295.856659671 12.2175824774
1.88571428571 306.225691073 12.9959291323
1.93428571429 315.848533495 14.0121952705
1.98285714286 322.201733564 15.0899817566
2.03142857143 322.965844505 16.1423618914
2.08 313.528183219 17.0091895581
2.12857142857 290.525693854 18.2393653503
2.17714285714 233.905163427 17.3140315162
2.22571428571 86.4560299074 7.77262267775
