0.234285714286 18.8998715612 -6.76307029989
0.282857142857 11.5881762762 -5.17299303192
0.331428571429 34.2634388528 -4.48704619456
0.38 85.1061732803 -5.38659248626
0.428571428571 99.616657924 -9.69644655293
0.477142857143 138.608092907 -4.40639290527
0.525714285714 139.816679209 -5.0034398946
0.574285714286 145.627346319 -3.45047761057
0.622857142857 154.196137581 -2.15910774495
0.671428571429 166.47951082 3.95809151736
0.72 182.124341313 12.6057657557
0.768571428571 198.899811382 21.7476452298
0.817142857143 220.239733715 35.0128451939
0.865714285714 240.134379061 44.988231936
0.914285714286 260.871182701 56.0230492174
0.962857142857 276.29270514 59.4530714239
1.01142857143 290.835618576 62.1245665143
1.06 295.68153055 59.6234871834
1.10857142857 309.559083309 61.9870442058
1.15714285714 309.870774223 56.4302785891
1.20571428571 323.480208948 57.8098272164
1.25428571429 331.416792154 55.3161955455
1.30285714286 346.11438715 56.5686929361
1.35142857143 360.564974698 58.0109942094
1.4 373.702888759 59.244570638
1.44857142857 386.489380337 60.6305278685
1.49714285714 400.445608747 61.5205420451
1.54571428571 429.772313718 72.4773179141
1.59428571429 459.772976617 85.4891927741
1.64285714286 469.372476492 86.5396776773
1.69142857143 483.846796825 92.9850325256
1.74 486.240687213 93.0362149732
1.78857142857 484.715886505 92.1184915097
1.83714285714 477.937198397 90.3870207449
1.88571428571 465.765627969 87.8808220774
1.93428571429 447.451413202 84.500709221
1.98285714286 422.802870245 79.8255230545
2.03142857143 390.591900455 73.9128930991
2.08 351.473557835 66.6425219579
2.12857142857 299.078591652 57.2450307895
2.17714285714 223.492857495 43.2311821462
2.22571428571 76.3150065425 14.9573248983
