 1: Time (s)				    2: Pos.      x (m)             3: Pos.      y (m)             4: Pos.  z     (m)              5: Wnd.      x (m/s)           6: Wnd.      y (m/s)           7: Wnd.  z     (m/s)            8: Rel. Vel. x (m/s) [elt]     9: Rel. Vel. y (m/s) [elt]    10: Rel. Vel. z (m/s) [elt]     11: Infl. Ang.  (o)            12: AOA         (rad)          13: AOA         (o)             14: Lift        (.)            15: Drag        (.)            16: Momt.       (.)             17: Force x     (N/m) [elt]    18: Force y     (N/m) [elt]    19: Force z     (N)   [elt]     20: Force x     (N/m) [glo]    21: Force y     (N/m) [glo]    22: Force z     (N/m) [glo]     23: Moment x    (N)   [glo]    24: Moment y    (N)   [glo]    25: Moment z    (N)   [glo]     26: Cn          (.)   [elt]    27: Ct          (.)   [elt]    28: Veff        (m/s) [.]       29: Radius      (.)   [elt]    30: Force x     (N/m) [hub]    31: Force y     (N/m) [hub]    32: Force z     (N/m) [hub]     33: Defl. x     (N/m) [hub]    34: Defl. y     (N/m) [hub]    35: Defl. z     (N/m) [hub]     36: Moment x    (N.m) [elt]    37: Moment y    (N.m) [elt]    38: Moment z    (N.m) [elt]     39: Induction x (m/s) [elt]    40: Induction y (m/s) [elt]    41: Induction z (m/s) [elt]     42: TI_x        (.)   [glo]   
+0.000000000000000000000000e+00 +5.759589696173880674346579e-28 +1.709999999999999786837179e+01 +9.406123790441342859699408e-12 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.106737481552298729692296e-01 +7.874846416855770803167047e-01 +1.485402103536607221201393e+01 +0.000000000000000000000000e+00 +5.348486292426667815247399e-02 +3.064456913396214954303787e+00 +6.553424171863440061969186e-01 +9.258954477157533766162878e-03 -7.958945941329351181359186e-02 +1.558535157989541630740860e+02 -6.137155274895373935351017e+00 +0.000000000000000000000000e+00 +1.561318818763123239534707e+01 -8.536423078251527847443143e-11 +1.551908870274947673806309e+02 +1.159785951221343244335993e-15 -1.894074196787954633691697e+01 -1.041865284401652670618243e-11 +6.549002721823493633479529e-01 -2.578847605298161330122930e-02 +1.487529232178376936701625e+01 +9.499999999999999555910790e-01 +9.560320469246631351878160e-16 -1.551908870274947673806309e+02 -1.561318818763122351356287e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 -8.968310171678829253911869e-44 +1.615587133892632177483220e-27 +2.019483917365790221854025e-28 -1.894074196787954633691697e+01 -1.292372810220387302493350e+00 +4.218718901993767644853506e-09 -6.875658058114852340810995e-10 +0.000000000000000000000000e+00
+5.500000000000000027755576e-02 +1.151853824504067216285663e-27 +1.709999999999999786837179e+01 +1.881120050786941420502975e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.106737541915286948679409e-01 +7.874846819313611190338520e-01 +1.485402103771612480898057e+01 +0.000000000000000000000000e+00 +5.348486564760013967090302e-02 +3.064457069431728797326286e+00 +6.553424365643606419595812e-01 +9.258954494267772339366473e-03 -7.958946016526258215861844e-02 +1.558535204822154014436819e+02 -6.137155945534576773070512e+00 -2.584939414228211483973152e-26 +1.561318817530262670345564e+01 -1.707199201003784822820465e-10 +1.551908917585137430705799e+02 +1.159785962883641197209064e-15 -1.894074215834974239669464e+01 -2.083614611161241784088521e-11 +6.549002914633399452526419e-01 -2.578847885534418793440636e-02 +1.487529232630594755448783e+01 +9.499999999999999555910790e-01 +9.560320461491813109193525e-16 -1.551908917585137430705799e+02 -1.561318817530261782167145e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 -1.894074215834974239669464e+01 -1.292372769526181963684053e+00 +6.568771415693674953217851e-09 -3.029726162961244550831635e-10 +0.000000000000000000000000e+00
+1.100000000000000005551115e-01 +1.727748679390746544502871e-27 +1.709999999999999786837179e+01 +2.821627722529748716594722e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.134529865018306937773929e-01 +9.242933379965091456043069e-01 +1.488736192173201189348219e+01 +0.000000000000000000000000e+00 +6.246080660353584002031369e-02 +3.578740603365465844376558e+00 +7.177219168738666610352084e-01 +9.362056017199821972285534e-03 -8.168330196396085540744281e-02 +1.715552416146925054363237e+02 -8.484725192866484633213986e+00 -5.169878828456422967946304e-26 +1.547372253092718885625345e+01 -2.822715931945293895918100e-10 +1.710665233121602284427354e+02 +1.196893442943785910614180e-15 -1.954675329701730746023713e+01 -3.225360291714257570193887e-11 +7.169058555625591466764490e-01 -3.545650436765321322774014e-02 +1.491645851881227180513179e+01 +9.499999999999999555910790e-01 +9.474922383907193460952998e-16 -1.710665233121602284427354e+02 -1.547372253092717819811241e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +6.462348535570528709932880e-27 -8.077935669463160887416101e-28 -1.954675329701730746023713e+01 -1.156508731518504973223571e+00 +3.334089058468561739267955e-02 -1.628790018500661171407806e-02 +0.000000000000000000000000e+00
+1.650000000000000077715612e-01 +2.303643534277425693353876e-27 +1.709999999999999786837179e+01 +3.762135394272556335803897e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.144148831818014577788034e-01 +9.241734852124432464393067e-01 +1.488537417382281802247235e+01 +0.000000000000000000000000e+00 +6.247014181990177827952238e-02 +3.579275471864075353067847e+00 +7.177848277557111744684448e-01 +9.362218657865271215223757e-03 -8.168443842065570281718578e-02 +1.715245775407041151083831e+02 -8.484971345790809138520672e+00 -5.169878828456422967946304e-26 +1.546921115928117274052056e+01 -3.762922172935955903647387e-10 +1.710361919166977884287917e+02 +1.196591893128409001972228e-15 -1.954182861481621102939243e+01 -4.299357023427387108500181e-11 +7.169684212923714827780941e-01 -3.546696687860369928690929e-02 +1.491447456972502827454718e+01 +9.499999999999999555910790e-01 +9.472159965137723754696747e-16 -1.710361919166977884287917e+02 -1.546921115928116208237952e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +3.587324068671531701564748e-43 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 -1.954182861481621102939243e+01 -1.156493547759760431858922e+00 +3.135314267549860201000911e-02 -1.531868432560215889659538e-02 +0.000000000000000000000000e+00
+2.200000000000000011102230e-01 +2.879538389164104842204881e-27 +1.709999999999999786837179e+01 +4.702643066015363308778217e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.318983498224822747957319e-01 +1.016525831325706841212764e+00 +1.488417068233285611711381e+01 +0.000000000000000000000000e+00 +6.875586945713786646283694e-02 +3.939421136646442445083949e+00 +7.585029845979651685894396e-01 +9.473765514652707914189378e-03 -8.180121246625052244816345e-02 +1.813083154435241226565267e+02 -1.021235205043949356706889e+01 +0.000000000000000000000000e+00 +1.512027434782325485684851e+01 -4.976682947079214433968841e-10 +1.809651200840015974335984e+02 +1.199098845995290333190476e-15 -1.958277026214329552544768e+01 -5.385425660037429441838839e-11 +7.573612915332301742665777e-01 -4.265904803975796577564239e-02 +1.491942555332661868305877e+01 +9.499999999999999555910790e-01 +9.258497790681610997915504e-16 -1.809651200840015974335984e+02 -1.512027434782324419870747e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +6.462348535570528709932880e-27 +0.000000000000000000000000e+00 -1.958277026214329552544768e+01 -1.062606740062510546351859e+00 +3.014965118553351863806000e-02 -1.085832796176391945586204e-02 +0.000000000000000000000000e+00
+2.750000000000000222044605e-01 +3.455433244050784349788292e-27 +1.709999999999999786837179e+01 +5.643150737758170927987391e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.399938527811361299590942e-01 +1.063052758561392030500770e+00 +1.488044350398875970142853e+01 +0.000000000000000000000000e+00 +7.192936357066355423928172e-02 +4.121248955661075186185371e+00 +7.774240158682633738962409e-01 +9.512964567419417497018408e-03 -8.140546381877676596072746e-02 +1.857835744692116293208528e+02 -1.110325453233351744586344e+01 +0.000000000000000000000000e+00 +1.486087774384543713779294e+01 -6.122341361600015700922255e-10 +1.855208158575456423022843e+02 +1.193233627435356992979523e-15 -1.948698397399267179253002e+01 -6.430876490615111205128364e-11 +7.760971205962853280979630e-01 -4.638302334536983234647423e-02 +1.491902404052298258818610e+01 +9.499999999999999555910790e-01 +9.099663180538856147335891e-16 -1.855208158575456423022843e+02 -1.486087774384542647965191e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 -1.615587133892632177483220e-27 -1.948698397399267179253002e+01 -1.015405933433761731521372e+00 +2.642247284143760255314959e-02 -9.316906614765675664902034e-03 +0.000000000000000000000000e+00
+3.300000000000000155431223e-01 +4.031328098937463139906890e-27 +1.709999999999999786837179e+01 +6.583658409500977900961712e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.450179604213558959280306e-01 +1.112300344704311383381423e+00 +1.488044512382467310374068e+01 +0.000000000000000000000000e+00 +7.523571745513653319381575e-02 +4.310689078818062291986735e+00 +7.963264968244742059155783e-01 +9.539679951110872913044858e-03 -8.081029007030018918023018e-02 +1.903512448974597077722137e+02 -1.205707414308919922518726e+01 +0.000000000000000000000000e+00 +1.455203749763744802692145e+01 -7.321973296237727300712689e-10 +1.901767800641602548239462e+02 +1.185087426902889846647558e-15 -1.935394642328802916608765e+01 -7.451448662380795918608346e-11 +7.947903916232005316899745e-01 -5.034296825943015279980486e-02 +1.492266361440984745456717e+01 +9.499999999999999555910790e-01 +8.910553071348800533460445e-16 -1.901767800641602548239462e+02 -1.455203749763743559242357e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 -1.615587133892632177483220e-27 -1.935394642328802916608765e+01 -9.659384007739825195315575e-01 +2.642409267736281486271821e-02 -1.119563251485919223859877e-02 +0.000000000000000000000000e+00
+3.850000000000000088817842e-01 +4.607222953824142647490302e-27 +1.709999999999999786837179e+01 +7.524166081243784227701179e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.485178659497191910876523e-01 +1.142658128641610648656979e+00 +1.487869802945826869233770e+01 +0.000000000000000000000000e+00 +7.728583175484549094846898e-02 +4.428151975710803434083118e+00 +8.080335703801585500727356e-01 +9.554473225265095598368603e-03 -8.043641678259842719977968e-02 +1.931370109955594216444297e+02 -1.266123179188852887477879e+01 +1.033975765691284593589261e-25 +1.434146317596744779621076e+01 -8.493037467712116412720499e-10 +1.930195177715433203502471e+02 +1.179697113183917306480702e-15 -1.926591591976493589299935e+01 -8.477190122081286646701878e-11 +8.063587118184933899556199e-01 -5.286140913704687888108325e-02 +1.492324965305018125150127e+01 +9.499999999999999555910790e-01 +8.781613488190845024184761e-16 -1.930195177715433203502471e+02 -1.434146317596743536171289e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 -7.174648137343063403129495e-43 +0.000000000000000000000000e+00 +1.615587133892632177483220e-27 -1.926591591976493589299935e+01 -9.353889639976694647671707e-01 +2.467699831096957507892142e-02 -1.195477474716194303538952e-02 +0.000000000000000000000000e+00
+4.400000000000000022204460e-01 +5.183117808710822155073714e-27 +1.709999999999999786837179e+01 +8.464673752986591846910353e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.519215095626698375230745e-01 +1.171185430172243080448879e+00 +1.487787334015341400572652e+01 +0.000000000000000000000000e+00 +7.920891115072382915318627e-02 +4.538336308763200044325004e+00 +8.192454949357500515461084e-01 +9.570389155475528611405345e-03 -8.013521469491484416902694e-02 +1.958269798010460363002494e+02 -1.324384048726891549563334e+01 +0.000000000000000000000000e+00 +1.413889568850648359443767e+01 -9.690527634984987443006861e-10 +1.957643914443100356947980e+02 +1.175503779494482727297933e-15 -1.919743358360521767735918e+01 -9.502924688879907809445832e-11 +8.174335333391380409295834e-01 -5.528328801009436965774313e-02 +1.492467321526884305171734e+01 +9.499999999999999555910790e-01 +8.657576674833843376945393e-16 -1.957643914443100356947980e+02 -1.413889568850647115993979e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 -7.174648137343063403129495e-43 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 -1.919743358360521767735918e+01 -9.066655925683443362217417e-01 +2.385230900612422821893688e-02 -1.255448816774235726301256e-02 +0.000000000000000000000000e+00
+4.949999999999999955591079e-01 +5.759012663597500227727498e-27 +1.709999999999999786837179e+01 +9.405181424729399466119528e-11 +1.500000000000000000000000e+01 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 +1.547022269969905994280168e-01 +1.193127298079079912085376e+00 +1.487674193060271754518453e+01 +0.000000000000000000000000e+00 +8.069199790948786144006988e-02 +4.623310920692116354757673e+00 +8.281234693217575104640105e-01 +9.584925888446475458759544e-03 -7.995473596230931456751989e-02 +1.979442516878360720511409e+02 -1.370338775479110893229517e+01 +0.000000000000000000000000e+00 +1.397848799746195069815258e+01 -1.088607724609703850360375e-09 +1.979250148049011954753951e+02 +1.172956684096340543685409e-15 -1.915583635901306536197808e+01 -1.053591323385647677965501e-10 +8.262008686397813717050553e-01 -5.719666405959033389505564e-02 +1.492531192297877495889225e+01 +9.499999999999999555910790e-01 +8.559355290549196651538142e-16 -1.979250148049011954753951e+02 -1.397848799746193826365470e+01 +1.709999999999999786837179e+01 +0.000000000000000000000000e+00 +7.174648137343063403129495e-43 +0.000000000000000000000000e+00 +0.000000000000000000000000e+00 -1.915583635901306536197808e+01 -8.845502603434300947782276e-01 +2.272089945543678823902667e-02 -1.285455027361549242004291e-02 +0.000000000000000000000000e+00
