Radius (m) Pos.      x (m)           Pos.      y (m)           Pos.  z     (m)            Wnd.      x (m/s)         Wnd.      y (m/s)         Wnd.  z     (m/s)          Rel. Vel. x (m/s) [elt]   Rel. Vel. x (m/s) [elt]   Rel. Vel. z (m/s) [elt]    Infl. Ang.  (rad)         AOA         (o)            Cl          (.)           Cd          (.)           Cm          (.)            Force x     (N/m) [elt]   Force y     (N/m) [elt]   Moment z    (N/m) [elt]    Force x     (N/m) [glo]   Force y     (N/m) [glo]   Force z     (N/m) [glo]    Moment x    (N)   [glo]   Moment y    (N)   [glo]   Moment z    (N)   [glo]      
+5.00000000e-02 +9.09341410e-29 +9.00000000e-01 +1.48506722e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.45711771e-01 +9.19759788e-01 +1.48873619e+01 +0.00000000e+00 +3.57874109e+00 +7.17721974e-01 +9.36205616e-03 -8.16833030e-02 +1.71555255e+02 -8.48472745e+00 -1.95467535e+01 +1.54737222e+01 -2.82271616e-10 +1.71066537e+02 +1.19689346e-15 -1.95467535e+01 -3.22536033e-11
+1.50000000e-01 +2.72802423e-28 +2.70000000e+00 +4.45520167e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.61595203e-01 +1.11442108e+00 +1.48937921e+01 +0.00000000e+00 +4.32369897e+00 +7.97617313e-01 +9.54129854e-03 -8.07676666e-02 +1.91005520e+02 -1.21453905e+01 -1.93791188e+01 +1.45556382e+01 -3.14894379e-10 +1.90836979e+02 +1.18662879e-15 -1.93791188e+01 -3.19769934e-11
+2.50000000e-01 +4.54670705e-28 +4.50000000e+00 +7.42533611e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.65692750e-01 +1.16733385e+00 +1.48936255e+01 +0.00000000e+00 +4.52630221e+00 +8.18004925e-01 +9.56848674e-03 -8.01646097e-02 +1.95941195e+02 -1.32071938e+01 -1.92445222e+01 +1.41910814e+01 -3.23203213e-10 +1.95872395e+02 +1.17838713e-15 -1.92445222e+01 -3.17548991e-11
+3.50000000e-01 +6.36538987e-28 +6.30000000e+00 +1.03954706e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.67057378e-01 +1.18447804e+00 +1.48932476e+01 +0.00000000e+00 +4.59204339e+00 +8.24832660e-01 +9.57936300e-03 -8.00155273e-02 +1.97586072e+02 -1.35624247e+01 -1.92112736e+01 +1.40682302e+01 -3.25972553e-10 +1.97550702e+02 +1.17635123e-15 -1.92112736e+01 -3.17000363e-11
+4.50000000e-01 +8.18407269e-28 +8.10000000e+00 +1.33656050e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.67422052e-01 +1.19017911e+00 +1.48930694e+01 +0.00000000e+00 +4.61387162e+00 +8.27127065e-01 +9.58322181e-03 -7.99723846e-02 +1.98137465e+02 -1.36815997e+01 -1.92016335e+01 +1.40269541e+01 -3.26900909e-10 +1.98113315e+02 +1.17576095e-15 -1.92016335e+01 -3.16841295e-11
+5.50000000e-01 +1.00027555e-27 +9.90000000e+00 +1.63357394e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.67121412e-01 +1.19022134e+00 +1.48930694e+01 +0.00000000e+00 +4.61387153e+00 +8.27127056e-01 +9.58322179e-03 -7.99723848e-02 +1.98137463e+02 -1.36815992e+01 -1.92016335e+01 +1.40269543e+01 -3.26900905e-10 +1.98113313e+02 +1.17576095e-15 -1.92016335e+01 -3.16841295e-11
+6.50000000e-01 +1.18214383e-27 +1.17000000e+01 +1.93058739e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.65900533e-01 +1.18464060e+00 +1.48932476e+01 +0.00000000e+00 +4.59204331e+00 +8.24832651e-01 +9.57936299e-03 -8.00155274e-02 +1.97586070e+02 -1.35624243e+01 -1.92112736e+01 +1.40682303e+01 -3.25972550e-10 +1.97550700e+02 +1.17635124e-15 -1.92112736e+01 -3.17000364e-11
+7.50000000e-01 +1.36401212e-27 +1.35000000e+01 +2.22760083e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.62486714e-01 +1.16778437e+00 +1.48936255e+01 +0.00000000e+00 +4.52630196e+00 +8.18004899e-01 +9.56848670e-03 -8.01646103e-02 +1.95941189e+02 -1.32071925e+01 -1.92445224e+01 +1.41910819e+01 -3.23203203e-10 +1.95872389e+02 +1.17838714e-15 -1.92445224e+01 -3.17548994e-11
+8.50000000e-01 +1.54588040e-27 +1.53000000e+01 +2.52461428e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.51840801e-01 +1.11579198e+00 +1.48937921e+01 +0.00000000e+00 +4.32369897e+00 +7.97617313e-01 +9.54129854e-03 -8.07676666e-02 +1.91005520e+02 -1.21453905e+01 -1.93791187e+01 +1.45556382e+01 -3.14894378e-10 +1.90836979e+02 +1.18662879e-15 -1.93791187e+01 -3.19769934e-11
+9.50000000e-01 +1.72774868e-27 +1.71000000e+01 +2.82162772e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.13452987e-01 +9.24293338e-01 +1.48873619e+01 +0.00000000e+00 +3.57874060e+00 +7.17721917e-01 +9.36205602e-03 -8.16833020e-02 +1.71555242e+02 -8.48472519e+00 -1.95467533e+01 +1.54737225e+01 -2.82271593e-10 +1.71066523e+02 +1.19689344e-15 -1.95467533e+01 -3.22536029e-11
+5.00000000e-02 +1.21244397e-28 +9.00000000e-01 +1.98007126e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.44754097e-01 +9.19909646e-01 +1.48853742e+01 +0.00000000e+00 +3.57927570e+00 +7.17784854e-01 +9.36221873e-03 -8.16844389e-02 +1.71524584e+02 -8.48497240e+00 -1.95418287e+01 +1.54692110e+01 -3.76292232e-10 +1.71036198e+02 +1.19659190e-15 -1.95418287e+01 -4.29935705e-11
+1.50000000e-01 +3.63733190e-28 +2.70000000e+00 +5.94021378e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.61935223e-01 +1.11438628e+00 +1.48926918e+01 +0.00000000e+00 +4.32406638e+00 +7.97653777e-01 +9.54134417e-03 -8.07664647e-02 +1.90986131e+02 -1.21454811e+01 -1.93759860e+01 +1.45528500e+01 -4.19813359e-10 +1.90817791e+02 +1.18643696e-15 -1.93759860e+01 -4.26287034e-11
+2.50000000e-01 +6.06221983e-28 +4.50000000e+00 +9.90035630e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.65979522e-01 +1.16729474e+00 +1.48932273e+01 +0.00000000e+00 +4.52642722e+00 +8.18017790e-01 +9.56850629e-03 -8.01642996e-02 +1.95933837e+02 -1.32071588e+01 -1.92434256e+01 +1.41900921e+01 -4.30917868e-10 +1.95865104e+02 +1.17831998e-15 -1.92434256e+01 -4.23370599e-11
+3.50000000e-01 +8.48710776e-28 +6.30000000e+00 +1.38604988e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.67196952e-01 +1.18445799e+00 +1.48930911e+01 +0.00000000e+00 +4.59208979e+00 +8.24837522e-01 +9.57937108e-03 -8.00154321e-02 +1.97583098e+02 -1.35623930e+01 -1.92108495e+01 +1.40678477e+01 -4.34619837e-10 +1.97547753e+02 +1.17632527e-15 -1.92108495e+01 -4.22653900e-11
+4.50000000e-01 +1.09119957e-27 +8.10000000e+00 +1.78206413e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.67462285e-01 +1.19017298e+00 +1.48929842e+01 +0.00000000e+00 +4.61389609e+00 +8.27129645e-01 +9.58322620e-03 -7.99723381e-02 +1.98135823e+02 -1.36815775e+01 -1.92014040e+01 +1.40267476e+01 -4.35860538e-10 +1.98111687e+02 +1.17574690e-15 -1.92014040e+01 -4.22446091e-11
+5.50000000e-01 +1.33368836e-27 +9.90000000e+00 +2.17807839e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.67081047e-01 +1.19022654e+00 +1.48929842e+01 +0.00000000e+00 +4.61389601e+00 +8.27129637e-01 +9.58322619e-03 -7.99723382e-02 +1.98135822e+02 -1.36815771e+01 -1.92014040e+01 +1.40267478e+01 -4.35860534e-10 +1.98111685e+02 +1.17574690e-15 -1.92014040e+01 -4.22446092e-11
+6.50000000e-01 +1.57617716e-27 +1.17000000e+01 +2.57409264e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.65760839e-01 +1.18465980e+00 +1.48930911e+01 +0.00000000e+00 +4.59208970e+00 +8.24837514e-01 +9.57937107e-03 -8.00154323e-02 +1.97583096e+02 -1.35623926e+01 -1.92108496e+01 +1.40678479e+01 -4.34619833e-10 +1.97547751e+02 +1.17632527e-15 -1.92108496e+01 -4.22653901e-11
+7.50000000e-01 +1.81866595e-27 +1.35000000e+01 +2.97010689e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.62200274e-01 +1.16782585e+00 +1.48932274e+01 +0.00000000e+00 +4.52642709e+00 +8.18017777e-01 +9.56850627e-03 -8.01642999e-02 +1.95933834e+02 -1.32071581e+01 -1.92434256e+01 +1.41900923e+01 -4.30917861e-10 +1.95865101e+02 +1.17831998e-15 -1.92434256e+01 -4.23370601e-11
+8.50000000e-01 +2.06115474e-27 +1.53000000e+01 +3.36612114e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.51504364e-01 +1.11585227e+00 +1.48926918e+01 +0.00000000e+00 +4.32406650e+00 +7.97653788e-01 +9.54134418e-03 -8.07664643e-02 +1.90986134e+02 -1.21454817e+01 -1.93759859e+01 +1.45528498e+01 -4.19813364e-10 +1.90817794e+02 +1.18643696e-15 -1.93759859e+01 -4.26287032e-11
+9.50000000e-01 +2.30364353e-27 +1.71000000e+01 +3.76213539e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.14414883e-01 +9.24173485e-01 +1.48853742e+01 +0.00000000e+00 +3.57927547e+00 +7.17784828e-01 +9.36221866e-03 -8.16844384e-02 +1.71524578e+02 -8.48497135e+00 -1.95418286e+01 +1.54692112e+01 -3.76292217e-10 +1.71036192e+02 +1.19659189e-15 -1.95418286e+01 -4.29935702e-11
+5.00000000e-02 +1.51554652e-28 +9.00000000e-01 +2.47507530e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.53403684e-01 +1.01350364e+00 +1.48841707e+01 +0.00000000e+00 +3.93942184e+00 +7.58503060e-01 +9.47376570e-03 -8.18012115e-02 +1.81308333e+02 -1.02123555e+01 -1.95827700e+01 +1.51202735e+01 -4.97668345e-10 +1.80965138e+02 +1.19909883e-15 -1.95827700e+01 -5.38542560e-11
+1.50000000e-01 +4.54663956e-28 +2.70000000e+00 +7.42522589e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.79337757e-01 +1.25104330e+00 +1.48901333e+01 +0.00000000e+00 +4.85145600e+00 +8.52978791e-01 +9.63122514e-03 -7.97260951e-02 +2.04324558e+02 -1.50209375e+01 -1.91480940e+01 +1.35617276e+01 -5.62189412e-10 +2.04426596e+02 +1.17248260e-15 -1.91480940e+01 -5.26588606e-11
+2.50000000e-01 +7.57773260e-28 +4.50000000e+00 +1.23753765e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.85688087e-01 +1.31136087e+00 +1.48915593e+01 +0.00000000e+00 +5.08246103e+00 +8.79642828e-01 +9.68325914e-03 -7.99255369e-02 +2.10830304e+02 -1.64141267e+01 -1.92131313e+01 +1.30875216e+01 -5.80439894e-10 +2.11062922e+02 +1.17646499e-15 -1.92131313e+01 -5.28377186e-11
+3.50000000e-01 +1.06088256e-27 +6.30000000e+00 +1.73255271e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.87597934e-01 +1.33076052e+00 +1.48920742e+01 +0.00000000e+00 +5.15662403e+00 +8.88493133e-01 +9.70017468e-03 -8.00833643e-02 +2.12992262e+02 -1.68792580e+01 -1.92568683e+01 +1.29278033e+01 -5.86505631e-10 +2.13268574e+02 +1.17914310e-15 -1.92568683e+01 -5.29579988e-11
+4.50000000e-01 +1.36399187e-27 +8.10000000e+00 +2.22756777e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.88073157e-01 +1.33708563e+00 +1.48922431e+01 +0.00000000e+00 +5.18072081e+00 +8.91392819e-01 +9.70568363e-03 -8.01431088e-02 +2.13700780e+02 -1.70321579e+01 -1.92731379e+01 +1.28749981e+01 -5.88493677e-10 +2.13991477e+02 +1.18013933e-15 -1.92731379e+01 -5.30027417e-11
+5.50000000e-01 +1.66710117e-27 +9.90000000e+00 +2.72258283e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.87763226e-01 +1.33712920e+00 +1.48922431e+01 +0.00000000e+00 +5.18072086e+00 +8.91392826e-01 +9.70568365e-03 -8.01431089e-02 +2.13700781e+02 -1.70321583e+01 -1.92731379e+01 +1.28749980e+01 -5.88493681e-10 +2.13991478e+02 +1.18013933e-15 -1.92731379e+01 -5.30027417e-11
+6.50000000e-01 +1.97021048e-27 +1.17000000e+01 +3.21759789e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.86476601e-01 +1.33091810e+00 +1.48920742e+01 +0.00000000e+00 +5.15662399e+00 +8.88493128e-01 +9.70017467e-03 -8.00833642e-02 +2.12992261e+02 -1.68792578e+01 -1.92568682e+01 +1.29278034e+01 -5.86505628e-10 +2.13268573e+02 +1.17914310e-15 -1.92568682e+01 -5.29579987e-11
+7.50000000e-01 +2.27331978e-27 +1.35000000e+01 +3.71261295e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.82965195e-01 +1.31174353e+00 +1.48915593e+01 +0.00000000e+00 +5.08246096e+00 +8.79642821e-01 +9.68325913e-03 -7.99255368e-02 +2.10830302e+02 -1.64141263e+01 -1.92131313e+01 +1.30875217e+01 -5.80439889e-10 +2.11062921e+02 +1.17646499e-15 -1.92131313e+01 -5.28377185e-11
+8.50000000e-01 +2.57642909e-27 +1.53000000e+01 +4.20762801e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.72443746e-01 +1.25201216e+00 +1.48901333e+01 +0.00000000e+00 +4.85145592e+00 +8.52978782e-01 +9.63122512e-03 -7.97260951e-02 +2.04324556e+02 -1.50209370e+01 -1.91480940e+01 +1.35617277e+01 -5.62189406e-10 +2.04426594e+02 +1.17248260e-15 -1.91480940e+01 -5.26588606e-11
+9.50000000e-01 +2.87953839e-27 +1.71000000e+01 +4.70264307e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.31898350e-01 +1.01652583e+00 +1.48841707e+01 +0.00000000e+00 +3.93942114e+00 +7.58502985e-01 +9.47376551e-03 -8.18012125e-02 +1.81308315e+02 -1.02123521e+01 -1.95827703e+01 +1.51202743e+01 -4.97668295e-10 +1.80965120e+02 +1.19909885e-15 -1.95827703e+01 -5.38542566e-11
+5.00000000e-02 +1.81864908e-28 +9.00000000e-01 +2.97007934e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.58446352e-01 +1.06045966e+00 +1.48804435e+01 +0.00000000e+00 +4.12124984e+00 +7.77424106e-01 +9.51296472e-03 -8.14054613e-02 +1.85783595e+02 -1.11032589e+01 -1.94869833e+01 +1.48608763e+01 -6.12234206e-10 +1.85520837e+02 +1.19323359e-15 -1.94869833e+01 -6.43087628e-11
+1.50000000e-01 +5.45594723e-28 +2.70000000e+00 +8.91023801e-12 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.87117709e-01 +1.31379444e+00 +1.48839077e+01 +0.00000000e+00 +5.09502389e+00 +8.81133542e-01 +9.68612053e-03 -7.99493622e-02 +2.10974968e+02 -1.64751931e+01 -1.91998634e+01 +1.30471828e+01 -6.97026255e-10 +2.11214677e+02 +1.17565256e-15 -1.91998634e+01 -6.33612416e-11
+2.50000000e-01 +9.09324538e-28 +4.50000000e+00 +1.48503967e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.94693351e-01 +1.37821769e+00 +1.48850266e+01 +0.00000000e+00 +5.34220197e+00 +9.11056867e-01 +9.74278310e-03 -8.06337479e-02 +2.18262799e+02 -1.80576409e+01 -1.93823986e+01 +1.24944053e+01 -7.21569509e-10 +2.18651818e+02 +1.18682962e-15 -1.93823986e+01 -6.39636239e-11
+3.50000000e-01 +1.27305435e-27 +6.30000000e+00 +2.07905553e-11 +1.50000000e+01 +0.00000000e+00 +0.00000000e+00 +1.97024393e-01 +1.39874421e+00 +1.48856947e+01 +0.00000000e+00 +5.42075186e+00 +9.20721834e-01 +9.76095660e-03 -8.09184233e-02 +2.20627861e+02 -1.85784408e+01 -1.94575988e+01 +1.23078269e+01 -7.29537673e-10 +2.21066345e+02 +1.19143430e-15 -1.94575988e+01 -6.42117913e-11
